analysis,base_deaths,coverage,max_vaccines,mortality_reduction_pct,radius,replicate,risk,scenario_deaths,seed,ve_i,ve_m
fig3_risk_compensation,803.0000000000001,0.4,0,47.571606475716074,2,87,1.0,421.0,2026701087,0.15,0.15
fig3_risk_compensation,592.0,0.4,0,19.256756756756747,2,88,1.0,478.00000000000006,2026701088,0.15,0.15
fig3_risk_compensation,702.0,0.4,0,39.03133903133903,2,89,1.0,428.0,2026701089,0.15,0.15
fig3_risk_compensation,788.0,0.4,0,31.85279187817259,2,90,1.0,537.0,2026701090,0.15,0.15
fig3_risk_compensation,986.0000000000001,0.4,0,45.74036511156188,2,91,1.0,535.0,2026701091,0.15,0.15
fig3_risk_compensation,626.0,0.4,0,23.482428115015974,2,92,1.0,479.0,2026701092,0.15,0.15
fig3_risk_compensation,895.0,0.4,0,47.374301675977655,2,93,1.0,471.0,2026701093,0.15,0.15
fig3_risk_compensation,908.0,0.4,0,40.52863436123348,2,94,1.0,540.0,2026701094,0.15,0.15
fig3_risk_compensation,751.0,0.4,0,30.89214380825566,2,95,1.0,519.0,2026701095,0.15,0.15
fig3_risk_compensation,825.0,0.4,0,39.878787878787875,2,96,1.0,496.0,2026701096,0.15,0.15
fig3_risk_compensation,740.0,0.4,0,42.83783783783784,2,97,1.0,423.0,2026701097,0.15,0.15
fig3_risk_compensation,1163.0,0.4,0,45.65778159931212,2,98,1.0,632.0,2026701098,0.15,0.15
fig3_risk_compensation,588.0,0.4,0,48.97959183673469,2,99,1.0,300.0,2026701099,0.15,0.15
fig3_risk_compensation,1079.0,0.4,0,0.0,2,0,1.0,1079.0,2026700000,0.0,0.0
fig3_risk_compensation,729.0,0.4,0,0.0,2,1,1.0,729.0,2026700001,0.0,0.0
fig3_risk_compensation,1114.0,0.4,0,0.0,2,2,1.0,1114.0,2026700002,0.0,0.0
fig3_risk_compensation,936.0,0.4,0,0.0,2,3,1.0,936.0,2026700003,0.0,0.0
fig3_risk_compensation,867.0000000000001,0.4,0,0.0,2,4,1.0,867.0000000000001,2026700004,0.0,0.0
fig3_risk_compensation,1094.0,0.4,0,0.0,2,5,1.0,1094.0,2026700005,0.0,0.0
fig3_risk_compensation,665.0,0.4,0,0.0,2,6,1.0,665.0,2026700006,0.0,0.0
fig3_risk_compensation,990.0000000000001,0.4,0,0.0,2,7,1.0,990.0000000000001,2026700007,0.0,0.0
fig3_risk_compensation,494.0,0.4,0,0.0,2,8,1.0,494.0,2026700008,0.0,0.0
fig3_risk_compensation,709.0,0.4,0,0.0,2,9,1.0,709.0,2026700009,0.0,0.0
fig3_risk_compensation,868.0,0.4,0,0.0,2,10,1.0,868.0,2026700010,0.0,0.0
fig3_risk_compensation,921.0,0.4,0,0.0,2,11,1.0,921.0,2026700011,0.0,0.0
fig3_risk_compensation,602.0,0.4,0,0.0,2,12,1.0,602.0,2026700012,0.0,0.0
fig3_risk_compensation,704.0,0.4,0,0.0,2,13,1.0,704.0,2026700013,0.0,0.0
fig3_risk_compensation,780.0,0.4,0,0.0,2,14,1.0,780.0,2026700014,0.0,0.0
fig3_risk_compensation,783.0,0.4,0,0.0,2,15,1.0,783.0,2026700015,0.0,0.0
fig3_risk_compensation,672.0,0.4,0,0.0,2,16,1.0,672.0,2026700016,0.0,0.0
fig3_risk_compensation,787.0,0.4,0,0.0,2,17,1.0,787.0,2026700017,0.0,0.0
fig3_risk_compensation,1093.0,0.4,0,0.0,2,18,1.0,1093.0,2026700018,0.0,0.0
fig3_risk_compensation,550.0,0.4,0,0.0,2,19,1.0,550.0,2026700019,0.0,0.0
fig3_risk_compensation,991.0,0.4,0,0.0,2,20,1.0,991.0,2026700020,0.0,0.0
fig3_risk_compensation,510.00000000000006,0.4,0,0.0,2,21,1.0,510.00000000000006,2026700021,0.0,0.0
fig3_risk_compensation,803.0000000000001,0.4,0,0.0,2,22,1.0,803.0000000000001,2026700022,0.0,0.0
fig3_risk_compensation,676.0,0.4,0,0.0,2,23,1.0,676.0,2026700023,0.0,0.0
fig3_risk_compensation,931.0,0.4,0,0.0,2,24,1.0,931.0,2026700024,0.0,0.0
fig3_risk_compensation,1007.0000000000001,0.4,0,0.0,2,25,1.0,1007.0000000000001,2026700025,0.0,0.0
fig3_risk_compensation,1214.0,0.4,0,0.0,2,26,1.0,1214.0,2026700026,0.0,0.0
fig3_risk_compensation,807.0000000000001,0.4,0,0.0,2,27,1.0,807.0000000000001,2026700027,0.0,0.0
fig3_risk_compensation,728.0,0.4,0,0.0,2,28,1.0,728.0,2026700028,0.0,0.0
fig3_risk_compensation,663.0,0.4,0,0.0,2,29,1.0,663.0,2026700029,0.0,0.0
fig3_risk_compensation,791.0,0.4,0,0.0,2,30,1.0,791.0,2026700030,0.0,0.0
fig3_risk_compensation,885.0,0.4,0,0.0,2,31,1.0,885.0,2026700031,0.0,0.0
fig3_risk_compensation,912.9999999999999,0.4,0,0.0,2,32,1.0,912.9999999999999,2026700032,0.0,0.0
fig3_risk_compensation,657.0,0.4,0,0.0,2,33,1.0,657.0,2026700033,0.0,0.0
fig3_risk_compensation,1298.0,0.4,0,0.0,2,34,1.0,1298.0,2026700034,0.0,0.0
fig3_risk_compensation,1014.9999999999999,0.4,0,0.0,2,35,1.0,1014.9999999999999,2026700035,0.0,0.0
fig3_risk_compensation,824.0000000000001,0.4,0,0.0,2,36,1.0,824.0000000000001,2026700036,0.0,0.0
fig3_risk_compensation,961.0,0.4,0,0.0,2,37,1.0,961.0,2026700037,0.0,0.0
fig3_risk_compensation,979.0,0.4,0,0.0,2,38,1.0,979.0,2026700038,0.0,0.0
fig3_risk_compensation,637.0,0.4,0,0.0,2,39,1.0,637.0,2026700039,0.0,0.0
fig3_risk_compensation,902.0,0.4,0,0.0,2,40,1.0,902.0,2026700040,0.0,0.0
fig3_risk_compensation,685.0,0.4,0,0.0,2,41,1.0,685.0,2026700041,0.0,0.0
fig3_risk_compensation,1041.0,0.4,0,0.0,2,42,1.0,1041.0,2026700042,0.0,0.0
fig3_risk_compensation,817.0,0.4,0,0.0,2,43,1.0,817.0,2026700043,0.0,0.0
fig3_risk_compensation,1150.0,0.4,0,0.0,2,44,1.0,1150.0,2026700044,0.0,0.0
fig3_risk_compensation,755.0,0.4,0,0.0,2,45,1.0,755.0,2026700045,0.0,0.0
fig3_risk_compensation,829.0,0.4,0,0.0,2,46,1.0,829.0,2026700046,0.0,0.0
fig3_risk_compensation,801.9999999999999,0.4,0,0.0,2,47,1.0,801.9999999999999,2026700047,0.0,0.0
fig3_risk_compensation,649.0,0.4,0,0.0,2,48,1.0,649.0,2026700048,0.0,0.0
fig3_risk_compensation,655.0,0.4,0,0.0,2,49,1.0,655.0,2026700049,0.0,0.0
fig3_risk_compensation,826.0,0.4,0,0.0,2,50,1.0,826.0,2026700050,0.0,0.0
fig3_risk_compensation,783.0,0.4,0,0.0,2,51,1.0,783.0,2026700051,0.0,0.0
fig3_risk_compensation,903.9999999999999,0.4,0,0.0,2,52,1.0,903.9999999999999,2026700052,0.0,0.0
fig3_risk_compensation,710.0,0.4,0,0.0,2,53,1.0,710.0,2026700053,0.0,0.0
fig3_risk_compensation,657.0,0.4,0,0.0,2,54,1.0,657.0,2026700054,0.0,0.0
fig3_risk_compensation,986.0000000000001,0.4,0,0.0,2,55,1.0,986.0000000000001,2026700055,0.0,0.0
fig3_risk_compensation,671.0,0.4,0,0.0,2,56,1.0,671.0,2026700056,0.0,0.0
fig3_risk_compensation,921.0,0.4,0,0.0,2,57,1.0,921.0,2026700057,0.0,0.0
fig3_risk_compensation,809.0,0.4,0,0.0,2,58,1.0,809.0,2026700058,0.0,0.0
fig3_risk_compensation,780.0,0.4,0,0.0,2,59,1.0,780.0,2026700059,0.0,0.0
fig3_risk_compensation,871.0000000000001,0.4,0,0.0,2,60,1.0,871.0000000000001,2026700060,0.0,0.0
fig3_risk_compensation,759.0,0.4,0,0.0,2,61,1.0,759.0,2026700061,0.0,0.0
fig3_risk_compensation,884.0000000000001,0.4,0,0.0,2,62,1.0,884.0000000000001,2026700062,0.0,0.0
fig3_risk_compensation,644.0,0.4,0,0.0,2,63,1.0,644.0,2026700063,0.0,0.0
fig3_risk_compensation,861.9999999999999,0.4,0,0.0,2,64,1.0,861.9999999999999,2026700064,0.0,0.0
fig3_risk_compensation,878.0,0.4,0,0.0,2,65,1.0,878.0,2026700065,0.0,0.0
fig3_risk_compensation,841.0000000000001,0.4,0,0.0,2,66,1.0,841.0000000000001,2026700066,0.0,0.0
fig3_risk_compensation,886.9999999999999,0.4,0,0.0,2,67,1.0,886.9999999999999,2026700067,0.0,0.0
fig3_risk_compensation,788.0,0.4,0,0.0,2,68,1.0,788.0,2026700068,0.0,0.0
fig3_risk_compensation,620.0,0.4,0,0.0,2,69,1.0,620.0,2026700069,0.0,0.0
fig3_risk_compensation,837.0000000000001,0.4,0,0.0,2,70,1.0,837.0000000000001,2026700070,0.0,0.0
fig3_risk_compensation,639.0,0.4,0,0.0,2,71,1.0,639.0,2026700071,0.0,0.0
fig3_risk_compensation,801.9999999999999,0.4,0,0.0,2,72,1.0,801.9999999999999,2026700072,0.0,0.0
fig3_risk_compensation,649.0,0.4,0,0.0,2,73,1.0,649.0,2026700073,0.0,0.0
fig3_risk_compensation,1067.0,0.4,0,0.0,2,74,1.0,1067.0,2026700074,0.0,0.0
fig3_risk_compensation,746.0,0.4,0,0.0,2,75,1.0,746.0,2026700075,0.0,0.0
fig3_risk_compensation,1166.0,0.4,0,0.0,2,76,1.0,1166.0,2026700076,0.0,0.0
fig3_risk_compensation,684.0,0.4,0,0.0,2,77,1.0,684.0,2026700077,0.0,0.0
fig3_risk_compensation,889.0,0.4,0,0.0,2,78,1.0,889.0,2026700078,0.0,0.0
fig3_risk_compensation,793.0,0.4,0,0.0,2,79,1.0,793.0,2026700079,0.0,0.0
fig3_risk_compensation,1010.0,0.4,0,0.0,2,80,1.0,1010.0,2026700080,0.0,0.0
fig3_risk_compensation,691.0,0.4,0,0.0,2,81,1.0,691.0,2026700081,0.0,0.0
fig3_risk_compensation,1181.0,0.4,0,0.0,2,82,1.0,1181.0,2026700082,0.0,0.0
fig3_risk_compensation,907.0,0.4,0,0.0,2,83,1.0,907.0,2026700083,0.0,0.0
fig3_risk_compensation,1035.0,0.4,0,0.0,2,84,1.0,1035.0,2026700084,0.0,0.0
fig3_risk_compensation,1065.0,0.4,0,0.0,2,85,1.0,1065.0,2026700085,0.0,0.0
fig3_risk_compensation,946.0,0.4,0,0.0,2,86,1.0,946.0,2026700086,0.0,0.0
fig3_risk_compensation,569.0,0.4,0,0.0,2,87,1.0,569.0,2026700087,0.0,0.0
fig3_risk_compensation,787.0,0.4,0,0.0,2,88,1.0,787.0,2026700088,0.0,0.0
fig3_risk_compensation,821.0,0.4,0,0.0,2,89,1.0,821.0,2026700089,0.0,0.0
fig3_risk_compensation,1100.0,0.4,0,0.0,2,90,1.0,1100.0,2026700090,0.0,0.0
fig3_risk_compensation,812.0,0.4,0,0.0,2,91,1.0,812.0,2026700091,0.0,0.0
fig3_risk_compensation,973.0000000000001,0.4,0,0.0,2,92,1.0,973.0000000000001,2026700092,0.0,0.0
fig3_risk_compensation,612.0,0.4,0,0.0,2,93,1.0,612.0,2026700093,0.0,0.0
fig3_risk_compensation,946.0,0.4,0,0.0,2,94,1.0,946.0,2026700094,0.0,0.0
fig3_risk_compensation,980.0,0.4,0,0.0,2,95,1.0,980.0,2026700095,0.0,0.0
fig3_risk_compensation,688.0,0.4,0,0.0,2,96,1.0,688.0,2026700096,0.0,0.0
fig3_risk_compensation,806.0,0.4,0,0.0,2,97,1.0,806.0,2026700097,0.0,0.0
fig3_risk_compensation,933.0,0.4,0,0.0,2,98,1.0,933.0,2026700098,0.0,0.0
fig3_risk_compensation,818.9999999999999,0.4,0,0.0,2,99,1.0,818.9999999999999,2026700099,0.0,0.0
fig3_risk_compensation,1043.0,0.4,0,-56.66347075743049,2,0,1.25,1634.0,2026707000,0.0,0.0
fig3_risk_compensation,679.0,0.4,0,-87.48159057437408,2,1,1.25,1273.0,2026707001,0.0,0.0
fig3_risk_compensation,997.0,0.4,0,-47.94383149448345,2,2,1.25,1475.0,2026707002,0.0,0.0
fig3_risk_compensation,905.0000000000001,0.4,0,-24.7513812154696,2,3,1.25,1129.0,2026707003,0.0,0.0
fig3_risk_compensation,767.0,0.4,0,-68.1877444589309,2,4,1.25,1290.0,2026707004,0.0,0.0
fig3_risk_compensation,956.0000000000001,0.4,0,-16.945606694560656,2,5,1.25,1118.0,2026707005,0.0,0.0
fig3_risk_compensation,958.0,0.4,0,7.828810020876838,2,6,1.25,882.9999999999999,2026707006,0.0,0.0
fig3_risk_compensation,912.0,0.4,0,-58.223684210526315,2,7,1.25,1443.0,2026707007,0.0,0.0
fig3_risk_compensation,842.0,0.4,0,-35.510688836104514,2,8,1.25,1141.0,2026707008,0.0,0.0
fig3_risk_compensation,970.0,0.4,0,-40.824742268041234,2,9,1.25,1366.0,2026707009,0.0,0.0
fig3_risk_compensation,1234.0,0.4,0,16.53160453808752,2,10,1.25,1030.0,2026707010,0.0,0.0
fig3_risk_compensation,1007.0000000000001,0.4,0,-26.117179741807334,2,11,1.25,1270.0,2026707011,0.0,0.0
fig3_risk_compensation,779.0,0.4,0,-53.53016688061617,2,12,1.25,1196.0,2026707012,0.0,0.0
fig3_risk_compensation,835.9999999999999,0.4,0,-78.11004784688998,2,13,1.25,1489.0,2026707013,0.0,0.0
fig3_risk_compensation,1209.0,0.4,0,-36.22828784119105,2,14,1.25,1646.9999999999998,2026707014,0.0,0.0
fig3_risk_compensation,706.0,0.4,0,-68.83852691218131,2,15,1.25,1192.0,2026707015,0.0,0.0
fig3_risk_compensation,725.0,0.4,0,-119.44827586206897,2,16,1.25,1591.0,2026707016,0.0,0.0
fig3_risk_compensation,626.0,0.4,0,-87.06070287539936,2,17,1.25,1171.0,2026707017,0.0,0.0
fig3_risk_compensation,929.0,0.4,0,-51.23789020452099,2,18,1.25,1405.0,2026707018,0.0,0.0
fig3_risk_compensation,920.0,0.4,0,-27.717391304347824,2,19,1.25,1175.0,2026707019,0.0,0.0
fig3_risk_compensation,1152.0,0.4,0,18.31597222222222,2,20,1.25,941.0,2026707020,0.0,0.0
fig3_risk_compensation,690.0,0.4,0,-71.44927536231884,2,21,1.25,1183.0,2026707021,0.0,0.0
fig3_risk_compensation,805.0,0.4,0,-69.68944099378882,2,22,1.25,1366.0,2026707022,0.0,0.0
fig3_risk_compensation,865.9999999999999,0.4,0,-82.3325635103926,2,23,1.25,1578.9999999999998,2026707023,0.0,0.0
fig3_risk_compensation,889.0,0.4,0,-29.808773903262093,2,24,1.25,1154.0,2026707024,0.0,0.0
fig3_risk_compensation,738.0,0.4,0,-69.51219512195122,2,25,1.25,1251.0,2026707025,0.0,0.0
fig3_risk_compensation,920.0,0.4,0,-29.67391304347826,2,26,1.25,1193.0,2026707026,0.0,0.0
fig3_risk_compensation,813.0,0.4,0,-44.52644526445265,2,27,1.25,1175.0,2026707027,0.0,0.0
fig3_risk_compensation,640.0,0.4,0,-76.09375,2,28,1.25,1127.0,2026707028,0.0,0.0
fig3_risk_compensation,791.0,0.4,0,-36.03034134007585,2,29,1.25,1076.0,2026707029,0.0,0.0
fig3_risk_compensation,630.0,0.4,0,-65.07936507936508,2,30,1.25,1040.0,2026707030,0.0,0.0
fig3_risk_compensation,763.0,0.4,0,-96.06815203145479,2,31,1.25,1496.0,2026707031,0.0,0.0
fig3_risk_compensation,744.0,0.4,0,-25.134408602150536,2,32,1.25,931.0,2026707032,0.0,0.0
fig3_risk_compensation,756.0,0.4,0,-62.16931216931217,2,33,1.25,1226.0,2026707033,0.0,0.0
fig3_risk_compensation,700.0,0.4,0,-50.142857142857146,2,34,1.25,1051.0,2026707034,0.0,0.0
fig3_risk_compensation,848.9999999999999,0.4,0,-41.81389870435809,2,35,1.25,1204.0,2026707035,0.0,0.0
fig3_risk_compensation,967.0,0.4,0,-33.29886246122027,2,36,1.25,1289.0,2026707036,0.0,0.0
fig3_risk_compensation,478.00000000000006,0.4,0,-164.01673640167363,2,37,1.25,1262.0,2026707037,0.0,0.0
fig3_risk_compensation,710.0,0.4,0,-120.14084507042257,2,38,1.25,1563.0000000000002,2026707038,0.0,0.0
fig3_risk_compensation,715.0,0.4,0,-71.74825174825175,2,39,1.25,1228.0,2026707039,0.0,0.0
fig3_risk_compensation,1088.0,0.4,0,-15.349264705882353,2,40,1.25,1255.0,2026707040,0.0,0.0
fig3_risk_compensation,1191.0,0.4,0,15.617128463476071,2,41,1.25,1005.0,2026707041,0.0,0.0
fig3_risk_compensation,801.9999999999999,0.4,0,-57.35660847880302,2,42,1.25,1262.0,2026707042,0.0,0.0
fig3_risk_compensation,817.0,0.4,0,-68.91064871481028,2,43,1.25,1380.0,2026707043,0.0,0.0
fig3_risk_compensation,1255.0,0.4,0,-26.772908366533866,2,44,1.25,1591.0,2026707044,0.0,0.0
fig3_risk_compensation,707.0,0.4,0,-115.84158415841584,2,45,1.25,1526.0,2026707045,0.0,0.0
fig3_risk_compensation,775.0,0.4,0,-60.12903225806452,2,46,1.25,1241.0,2026707046,0.0,0.0
fig3_risk_compensation,686.0,0.4,0,-23.7609329446064,2,47,1.25,848.9999999999999,2026707047,0.0,0.0
fig3_risk_compensation,726.0,0.4,0,-90.77134986225896,2,48,1.25,1385.0,2026707048,0.0,0.0
fig3_risk_compensation,1109.0,0.4,0,-11.902614968440036,2,49,1.25,1241.0,2026707049,0.0,0.0
fig3_risk_compensation,771.0,0.4,0,-111.284046692607,2,50,1.25,1629.0,2026707050,0.0,0.0
fig3_risk_compensation,1122.0,0.4,0,-40.10695187165777,2,51,1.25,1572.0000000000002,2026707051,0.0,0.0
fig3_risk_compensation,698.0,0.4,0,-80.51575931232092,2,52,1.25,1260.0,2026707052,0.0,0.0
fig3_risk_compensation,876.0,0.4,0,-92.35159817351598,2,53,1.25,1685.0,2026707053,0.0,0.0
fig3_risk_compensation,796.0,0.4,0,-52.76381909547739,2,54,1.25,1216.0,2026707054,0.0,0.0
fig3_risk_compensation,958.0,0.4,0,-68.05845511482255,2,55,1.25,1610.0,2026707055,0.0,0.0
fig3_risk_compensation,651.0,0.4,0,-82.18125960061444,2,56,1.25,1186.0,2026707056,0.0,0.0
fig3_risk_compensation,984.9999999999999,0.4,0,5.482233502538061,2,57,1.25,931.0,2026707057,0.0,0.0
fig3_risk_compensation,857.0,0.4,0,-59.62660443407235,2,58,1.25,1368.0,2026707058,0.0,0.0
fig3_risk_compensation,808.0,0.4,0,-62.995049504950494,2,59,1.25,1317.0,2026707059,0.0,0.0
fig3_risk_compensation,814.0,0.4,0,-39.434889434889435,2,60,1.25,1135.0,2026707060,0.0,0.0
fig3_risk_compensation,970.0,0.4,0,-3.195876288659794,2,61,1.25,1001.0,2026707061,0.0,0.0
fig3_risk_compensation,624.0,0.4,0,-104.00641025641026,2,62,1.25,1273.0,2026707062,0.0,0.0
fig3_risk_compensation,599.0,0.4,0,-107.34557595993323,2,63,1.25,1242.0,2026707063,0.0,0.0
fig3_risk_compensation,946.0,0.4,0,7.399577167019028,2,64,1.25,876.0,2026707064,0.0,0.0
fig3_risk_compensation,1220.0,0.4,0,-29.34426229508197,2,65,1.25,1578.0,2026707065,0.0,0.0
fig3_risk_compensation,1093.0,0.4,0,-88.19762122598353,2,66,1.25,2057.0,2026707066,0.0,0.0
fig3_risk_compensation,761.0,0.4,0,-43.75821287779238,2,67,1.25,1094.0,2026707067,0.0,0.0
fig3_risk_compensation,1001.0,0.4,0,-61.13886113886112,2,68,1.25,1612.9999999999998,2026707068,0.0,0.0
fig3_risk_compensation,1150.0,0.4,0,5.739130434782608,2,69,1.25,1084.0,2026707069,0.0,0.0
fig3_risk_compensation,929.9999999999999,0.4,0,-59.46236559139787,2,70,1.25,1483.0,2026707070,0.0,0.0
fig3_risk_compensation,492.0,0.4,0,-111.17886178861788,2,71,1.25,1039.0,2026707071,0.0,0.0
fig3_risk_compensation,725.0,0.4,0,-106.62068965517241,2,72,1.25,1498.0,2026707072,0.0,0.0
fig3_risk_compensation,786.0000000000001,0.4,0,-27.22646310432568,2,73,1.25,1000.0,2026707073,0.0,0.0
fig3_risk_compensation,726.0,0.4,0,-56.74931129476584,2,74,1.25,1138.0,2026707074,0.0,0.0
fig3_risk_compensation,846.0,0.4,0,-35.9338061465721,2,75,1.25,1150.0,2026707075,0.0,0.0
fig3_risk_compensation,1222.0,0.4,0,9.083469721767594,2,76,1.25,1111.0,2026707076,0.0,0.0
fig3_risk_compensation,882.9999999999999,0.4,0,-64.7791619479049,2,77,1.25,1455.0,2026707077,0.0,0.0
fig3_risk_compensation,1156.0,0.4,0,6.141868512110727,2,78,1.25,1085.0,2026707078,0.0,0.0
fig3_risk_compensation,826.0,0.4,0,-84.7457627118644,2,79,1.25,1526.0,2026707079,0.0,0.0
fig3_risk_compensation,613.0,0.4,0,-36.37846655791189,2,80,1.25,835.9999999999999,2026707080,0.0,0.0
fig3_risk_compensation,805.0,0.4,0,-92.79503105590062,2,81,1.25,1552.0,2026707081,0.0,0.0
fig3_risk_compensation,657.0,0.4,0,-52.8158295281583,2,82,1.25,1004.0,2026707082,0.0,0.0
fig3_risk_compensation,531.0,0.4,0,-198.87005649717509,2,83,1.25,1586.9999999999998,2026707083,0.0,0.0
fig3_risk_compensation,834.0,0.4,0,-30.095923261390887,2,84,1.25,1085.0,2026707084,0.0,0.0
fig3_risk_compensation,756.0,0.4,0,-8.46560846560848,2,85,1.25,820.0000000000001,2026707085,0.0,0.0
fig3_risk_compensation,697.0,0.4,0,-30.12912482065997,2,86,1.25,907.0,2026707086,0.0,0.0
fig3_risk_compensation,1050.0,0.4,0,-53.523809523809526,2,87,1.25,1612.0,2026707087,0.0,0.0
fig3_risk_compensation,944.0,0.4,0,-19.385593220338983,2,88,1.25,1127.0,2026707088,0.0,0.0
fig3_risk_compensation,958.0,0.4,0,-17.53653444676409,2,89,1.25,1126.0,2026707089,0.0,0.0
fig3_risk_compensation,855.0,0.4,0,-33.333333333333336,2,90,1.25,1140.0,2026707090,0.0,0.0
fig3_risk_compensation,840.0,0.4,0,-46.19047619047619,2,91,1.25,1228.0,2026707091,0.0,0.0
fig3_risk_compensation,790.0000000000001,0.4,0,-11.012658227848085,2,92,1.25,877.0,2026707092,0.0,0.0
fig3_risk_compensation,949.0,0.4,0,-29.715489989462593,2,93,1.25,1231.0,2026707093,0.0,0.0
fig3_risk_compensation,689.0,0.4,0,-87.6632801161103,2,94,1.25,1293.0,2026707094,0.0,0.0
fig3_risk_compensation,793.9999999999999,0.4,0,-105.03778337531489,2,95,1.25,1628.0,2026707095,0.0,0.0
fig3_risk_compensation,557.0,0.4,0,-119.56912028725314,2,96,1.25,1223.0,2026707096,0.0,0.0
fig3_risk_compensation,824.0000000000001,0.4,0,-75.24271844660191,2,97,1.25,1444.0,2026707097,0.0,0.0
fig3_risk_compensation,1146.0,0.4,0,-28.44677137870855,2,98,1.25,1472.0,2026707098,0.0,0.0
fig3_risk_compensation,378.0,0.4,0,-289.15343915343914,2,99,1.25,1471.0,2026707099,0.0,0.0
fig3_risk_compensation,797.0,0.4,0,74.78042659974906,2,0,1.25,201.0,2026712000,0.75,0.75
fig3_risk_compensation,831.9999999999999,0.4,0,79.8076923076923,2,1,1.25,168.0,2026712001,0.75,0.75
fig3_risk_compensation,905.0000000000001,0.4,0,76.79558011049724,2,2,1.25,210.0,2026712002,0.75,0.75
fig3_risk_compensation,948.0000000000001,0.4,0,75.8438818565401,2,3,1.25,229.0,2026712003,0.75,0.75
fig3_risk_compensation,659.0,0.4,0,69.95447647951441,2,4,1.25,198.0,2026712004,0.75,0.75
fig3_risk_compensation,748.0,0.4,0,74.19786096256685,2,5,1.25,193.0,2026712005,0.75,0.75
fig3_risk_compensation,729.0,0.4,0,79.83539094650206,2,6,1.25,147.0,2026712006,0.75,0.75
fig3_risk_compensation,899.9999999999999,0.4,0,68.99999999999999,2,7,1.25,279.0,2026712007,0.75,0.75
fig3_risk_compensation,827.0,0.4,0,71.46311970979444,2,8,1.25,236.0,2026712008,0.75,0.75
fig3_risk_compensation,693.0,0.4,0,81.52958152958153,2,9,1.25,128.0,2026712009,0.75,0.75
fig3_risk_compensation,588.0,0.4,0,72.61904761904762,2,10,1.25,161.0,2026712010,0.75,0.75
fig3_risk_compensation,915.0,0.4,0,68.96174863387978,2,11,1.25,284.0,2026712011,0.75,0.75
fig3_risk_compensation,633.0,0.4,0,56.55608214849921,2,12,1.25,275.0,2026712012,0.75,0.75
fig3_risk_compensation,974.0,0.4,0,80.28747433264887,2,13,1.25,192.0,2026712013,0.75,0.75
fig3_risk_compensation,979.0,0.4,0,80.59244126659857,2,14,1.25,190.0,2026712014,0.75,0.75
fig3_risk_compensation,1135.0,0.4,0,84.14096916299559,2,15,1.25,180.0,2026712015,0.75,0.75
fig3_risk_compensation,894.0,0.4,0,80.08948545861297,2,16,1.25,178.0,2026712016,0.75,0.75
fig3_risk_compensation,1063.0,0.4,0,79.20978363123236,2,17,1.25,221.00000000000003,2026712017,0.75,0.75
fig3_risk_compensation,829.0,0.4,0,67.18938480096502,2,18,1.25,272.0,2026712018,0.75,0.75
fig3_risk_compensation,741.0,0.4,0,68.82591093117409,2,19,1.25,231.0,2026712019,0.75,0.75
fig3_risk_compensation,708.0,0.4,0,75.14124293785311,2,20,1.25,176.0,2026712020,0.75,0.75
fig3_risk_compensation,599.0,0.4,0,60.60100166944908,2,21,1.25,236.0,2026712021,0.75,0.75
fig3_risk_compensation,551.0,0.4,0,68.60254083484574,2,22,1.25,173.0,2026712022,0.75,0.75
fig3_risk_compensation,797.0,0.4,0,72.89836888331241,2,23,1.25,216.0,2026712023,0.75,0.75
fig3_risk_compensation,1130.0,0.4,0,83.98230088495575,2,24,1.25,181.0,2026712024,0.75,0.75
fig3_risk_compensation,831.9999999999999,0.4,0,79.6875,2,25,1.25,169.0,2026712025,0.75,0.75
fig3_risk_compensation,577.0,0.4,0,73.3102253032929,2,26,1.25,154.0,2026712026,0.75,0.75
fig3_risk_compensation,986.0000000000001,0.4,0,79.61460446247465,2,27,1.25,201.0,2026712027,0.75,0.75
fig3_risk_compensation,659.0,0.4,0,48.710166919575116,2,28,1.25,338.0,2026712028,0.75,0.75
fig3_risk_compensation,614.0,0.4,0,63.68078175895766,2,29,1.25,223.00000000000003,2026712029,0.75,0.75
fig3_risk_compensation,490.0,0.4,0,67.34693877551021,2,30,1.25,160.0,2026712030,0.75,0.75
fig3_risk_compensation,668.0,0.4,0,75.44910179640719,2,31,1.25,164.0,2026712031,0.75,0.75
fig3_risk_compensation,743.0,0.4,0,71.46702557200538,2,32,1.25,212.0,2026712032,0.75,0.75
fig3_risk_compensation,692.0,0.4,0,66.90751445086705,2,33,1.25,229.0,2026712033,0.75,0.75
fig3_risk_compensation,974.0,0.4,0,82.03285420944559,2,34,1.25,175.0,2026712034,0.75,0.75
fig3_risk_compensation,791.0,0.4,0,78.00252844500632,2,35,1.25,174.0,2026712035,0.75,0.75
fig3_risk_compensation,699.0,0.4,0,72.53218884120172,2,36,1.25,192.0,2026712036,0.75,0.75
fig3_risk_compensation,664.0,0.4,0,61.144578313253014,2,37,1.25,258.0,2026712037,0.75,0.75
fig3_risk_compensation,899.9999999999999,0.4,0,73.44444444444444,2,38,1.25,239.00000000000003,2026712038,0.75,0.75
fig3_risk_compensation,714.0,0.4,0,65.26610644257703,2,39,1.25,248.0,2026712039,0.75,0.75
fig3_risk_compensation,983.0,0.4,0,72.43133265513734,2,40,1.25,271.0,2026712040,0.75,0.75
fig3_risk_compensation,950.9999999999999,0.4,0,71.39852786540483,2,41,1.25,272.0,2026712041,0.75,0.75
