analysis,base_deaths,coverage,max_vaccines,mortality_reduction_pct,radius,replicate,risk,scenario_deaths,seed,ve_i,ve_m
fig3_risk_compensation,1298.0,0.4,0,74.96147919876734,2,27,1.25,325.0,2026711027,0.6,0.6
fig3_risk_compensation,1170.0,0.4,0,66.32478632478633,2,28,1.25,394.0,2026711028,0.6,0.6
fig3_risk_compensation,1169.0,0.4,0,69.46107784431138,2,29,1.25,357.0,2026711029,0.6,0.6
fig3_risk_compensation,966.0,0.4,0,77.32919254658385,2,30,1.25,219.0,2026711030,0.6,0.6
fig3_risk_compensation,1115.0,0.4,0,70.94170403587444,2,31,1.25,324.0,2026711031,0.6,0.6
fig3_risk_compensation,760.0,0.4,0,76.05263157894737,2,32,1.25,182.0,2026711032,0.6,0.6
fig3_risk_compensation,1161.0,0.4,0,72.78208440999138,2,33,1.25,316.0,2026711033,0.6,0.6
fig3_risk_compensation,1152.0,0.4,0,82.03125,2,34,1.25,206.99999999999997,2026711034,0.6,0.6
fig3_risk_compensation,1765.9999999999998,0.4,0,79.50169875424687,2,35,1.25,362.0,2026711035,0.6,0.6
fig3_risk_compensation,1411.0,0.4,0,79.30545712260808,2,36,1.25,292.0,2026711036,0.6,0.6
fig3_risk_compensation,1185.0,0.4,0,86.66666666666667,2,37,1.25,158.0,2026711037,0.6,0.6
fig3_risk_compensation,1266.0,0.4,0,73.85466034755135,2,38,1.25,331.0,2026711038,0.6,0.6
fig3_risk_compensation,810.0,0.4,0,72.5925925925926,2,39,1.25,222.00000000000003,2026711039,0.6,0.6
fig3_risk_compensation,1088.0,0.4,0,80.05514705882354,2,40,1.25,217.0,2026711040,0.6,0.6
fig3_risk_compensation,907.0,0.4,0,67.47519294377068,2,41,1.25,295.0,2026711041,0.6,0.6
fig3_risk_compensation,1135.0,0.4,0,78.14977973568281,2,42,1.25,248.0,2026711042,0.6,0.6
fig3_risk_compensation,539.0,0.4,0,63.45083487940631,2,43,1.25,197.0,2026711043,0.6,0.6
fig3_risk_compensation,877.0,0.4,0,68.41505131128848,2,44,1.25,277.0,2026711044,0.6,0.6
fig3_risk_compensation,1452.0,0.4,0,78.09917355371901,2,45,1.25,318.0,2026711045,0.6,0.6
fig3_risk_compensation,1105.0,0.4,0,72.66968325791855,2,46,1.25,302.0,2026711046,0.6,0.6
fig3_risk_compensation,973.0000000000001,0.4,0,68.96197327852005,2,47,1.25,302.0,2026711047,0.6,0.6
fig3_risk_compensation,1260.0,0.4,0,76.11111111111111,2,48,1.25,301.0,2026711048,0.6,0.6
fig3_risk_compensation,894.0,0.4,0,69.79865771812081,2,49,1.25,270.0,2026711049,0.6,0.6
fig3_risk_compensation,857.0,0.4,0,61.376896149358224,2,50,1.25,331.0,2026711050,0.6,0.6
fig3_risk_compensation,1284.0,0.4,0,68.69158878504673,2,51,1.25,402.0,2026711051,0.6,0.6
fig3_risk_compensation,1160.0,0.4,0,72.5,2,52,1.25,319.0,2026711052,0.6,0.6
fig3_risk_compensation,954.0,0.4,0,74.73794549266248,2,53,1.25,240.99999999999997,2026711053,0.6,0.6
fig3_risk_compensation,1182.0,0.4,0,79.44162436548223,2,54,1.25,243.0,2026711054,0.6,0.6
fig3_risk_compensation,992.0,0.4,0,67.94354838709677,2,55,1.25,318.0,2026711055,0.6,0.6
fig3_risk_compensation,950.9999999999999,0.4,0,67.50788643533123,2,56,1.25,309.0,2026711056,0.6,0.6
fig3_risk_compensation,1338.0,0.4,0,67.1898355754858,2,57,1.25,439.0,2026711057,0.6,0.6
fig3_risk_compensation,975.0,0.4,0,68.71794871794872,2,58,1.25,305.0,2026711058,0.6,0.6
fig3_risk_compensation,993.9999999999999,0.4,0,69.51710261569416,2,59,1.25,303.0,2026711059,0.6,0.6
fig3_risk_compensation,578.0,0.4,0,56.57439446366782,2,60,1.25,251.0,2026711060,0.6,0.6
fig3_risk_compensation,949.0,0.4,0,64.9104320337197,2,61,1.25,333.0,2026711061,0.6,0.6
fig3_risk_compensation,1456.0,0.4,0,79.25824175824175,2,62,1.25,302.0,2026711062,0.6,0.6
fig3_risk_compensation,915.0,0.4,0,71.2568306010929,2,63,1.25,263.0,2026711063,0.6,0.6
fig3_risk_compensation,1527.0,0.4,0,79.56777996070727,2,64,1.25,312.0,2026711064,0.6,0.6
fig3_risk_compensation,1258.0,0.4,0,77.10651828298887,2,65,1.25,288.0,2026711065,0.6,0.6
fig3_risk_compensation,1243.0,0.4,0,74.17538213998391,2,66,1.25,321.0,2026711066,0.6,0.6
fig3_risk_compensation,1420.0,0.4,0,77.32394366197182,2,67,1.25,322.0,2026711067,0.6,0.6
fig3_risk_compensation,976.9999999999999,0.4,0,73.08085977482088,2,68,1.25,263.0,2026711068,0.6,0.6
fig3_risk_compensation,1054.0,0.4,0,83.87096774193549,2,69,1.25,170.0,2026711069,0.6,0.6
fig3_risk_compensation,1380.0,0.4,0,69.71014492753623,2,70,1.25,417.99999999999994,2026711070,0.6,0.6
fig3_risk_compensation,1269.0,0.4,0,70.68557919621749,2,71,1.25,372.0,2026711071,0.6,0.6
fig3_risk_compensation,1468.0,0.4,0,78.40599455040872,2,72,1.25,317.0,2026711072,0.6,0.6
fig3_risk_compensation,1222.0,0.4,0,86.33387888707037,2,73,1.25,167.0,2026711073,0.6,0.6
fig3_risk_compensation,975.0,0.4,0,76.51282051282051,2,74,1.25,229.0,2026711074,0.6,0.6
fig3_risk_compensation,1334.0,0.4,0,79.38530734632684,2,75,1.25,275.0,2026711075,0.6,0.6
fig3_risk_compensation,826.0,0.4,0,75.66585956416465,2,76,1.25,201.0,2026711076,0.6,0.6
fig3_risk_compensation,1119.0,0.4,0,73.19034852546918,2,77,1.25,300.0,2026711077,0.6,0.6
fig3_risk_compensation,1072.0,0.4,0,72.20149253731343,2,78,1.25,298.0,2026711078,0.6,0.6
fig3_risk_compensation,1219.0,0.4,0,70.95980311730926,2,79,1.25,354.0,2026711079,0.6,0.6
fig3_risk_compensation,1288.0,0.4,0,76.31987577639751,2,80,1.25,305.0,2026711080,0.6,0.6
fig3_risk_compensation,903.9999999999999,0.4,0,72.23451327433628,2,81,1.25,251.0,2026711081,0.6,0.6
fig3_risk_compensation,1257.0,0.4,0,83.69132856006364,2,82,1.25,205.00000000000003,2026711082,0.6,0.6
fig3_risk_compensation,993.0,0.4,0,75.93152064451158,2,83,1.25,239.00000000000003,2026711083,0.6,0.6
fig3_risk_compensation,1343.0,0.4,0,80.56589724497394,2,84,1.25,261.0,2026711084,0.6,0.6
fig3_risk_compensation,1360.0,0.4,0,74.55882352941177,2,85,1.25,346.0,2026711085,0.6,0.6
fig3_risk_compensation,1248.0,0.4,0,78.2051282051282,2,86,1.25,272.0,2026711086,0.6,0.6
fig3_risk_compensation,735.0,0.4,0,52.244897959183675,2,87,1.25,351.0,2026711087,0.6,0.6
fig3_risk_compensation,1097.0,0.4,0,71.5587967183227,2,88,1.25,312.0,2026711088,0.6,0.6
fig3_risk_compensation,669.0,0.4,0,52.76532137518684,2,89,1.25,316.0,2026711089,0.6,0.6
fig3_risk_compensation,1037.0,0.4,0,77.14561234329797,2,90,1.25,237.00000000000003,2026711090,0.6,0.6
fig3_risk_compensation,759.0,0.4,0,54.6772068511199,2,91,1.25,344.0,2026711091,0.6,0.6
fig3_risk_compensation,820.0000000000001,0.4,0,57.07317073170733,2,92,1.25,352.0,2026711092,0.6,0.6
fig3_risk_compensation,970.0,0.4,0,70.30927835051547,2,93,1.25,288.0,2026711093,0.6,0.6
fig3_risk_compensation,1224.0,0.4,0,80.31045751633987,2,94,1.25,240.99999999999997,2026711094,0.6,0.6
fig3_risk_compensation,1325.0,0.4,0,79.39622641509433,2,95,1.25,273.0,2026711095,0.6,0.6
fig3_risk_compensation,990.0000000000001,0.4,0,75.05050505050505,2,96,1.25,247.0,2026711096,0.6,0.6
fig3_risk_compensation,1008.0,0.4,0,67.36111111111111,2,97,1.25,329.0,2026711097,0.6,0.6
fig3_risk_compensation,1009.0,0.4,0,66.40237859266601,2,98,1.25,339.0,2026711098,0.6,0.6
fig3_risk_compensation,927.0,0.4,0,74.64940668824164,2,99,1.25,235.0,2026711099,0.6,0.6
fig3_risk_compensation,1075.0,0.4,0,81.5813953488372,2,0,1.25,198.0,2026712000,0.75,0.75
fig3_risk_compensation,1016.0000000000001,0.4,0,76.87007874015748,2,1,1.25,235.0,2026712001,0.75,0.75
fig3_risk_compensation,1341.0,0.4,0,79.26920208799403,2,2,1.25,278.0,2026712002,0.75,0.75
fig3_risk_compensation,1374.0,0.4,0,77.9475982532751,2,3,1.25,303.0,2026712003,0.75,0.75
fig3_risk_compensation,1146.0,0.4,0,71.72774869109948,2,4,1.25,324.0,2026712004,0.75,0.75
fig3_risk_compensation,1183.0,0.4,0,80.81149619611158,2,5,1.25,227.0,2026712005,0.75,0.75
fig3_risk_compensation,762.0,0.4,0,69.4225721784777,2,6,1.25,233.0,2026712006,0.75,0.75
fig3_risk_compensation,984.0,0.4,0,81.70731707317073,2,7,1.25,180.0,2026712007,0.75,0.75
fig3_risk_compensation,954.0,0.4,0,63.941299790356396,2,8,1.25,344.0,2026712008,0.75,0.75
fig3_risk_compensation,980.9999999999999,0.4,0,65.23955147808358,2,9,1.25,341.0,2026712009,0.75,0.75
fig3_risk_compensation,956.0000000000001,0.4,0,77.82426778242679,2,10,1.25,212.0,2026712010,0.75,0.75
fig3_risk_compensation,1439.0,0.4,0,79.63863794301598,2,11,1.25,293.0,2026712011,0.75,0.75
fig3_risk_compensation,1326.0,0.4,0,75.41478129713424,2,12,1.25,326.0,2026712012,0.75,0.75
fig3_risk_compensation,1259.0,0.4,0,75.45671167593328,2,13,1.25,309.0,2026712013,0.75,0.75
fig3_risk_compensation,835.0,0.4,0,63.712574850299404,2,14,1.25,303.0,2026712014,0.75,0.75
fig3_risk_compensation,1617.0,0.4,0,82.1273964131107,2,15,1.25,289.0,2026712015,0.75,0.75
fig3_risk_compensation,1120.0,0.4,0,83.30357142857143,2,16,1.25,187.0,2026712016,0.75,0.75
fig3_risk_compensation,949.0,0.4,0,71.9704952581665,2,17,1.25,266.0,2026712017,0.75,0.75
fig3_risk_compensation,1108.0,0.4,0,76.26353790613719,2,18,1.25,263.0,2026712018,0.75,0.75
fig3_risk_compensation,725.0,0.4,0,63.724137931034484,2,19,1.25,263.0,2026712019,0.75,0.75
fig3_risk_compensation,1267.0,0.4,0,80.66298342541437,2,20,1.25,245.0,2026712020,0.75,0.75
fig3_risk_compensation,1109.0,0.4,0,81.33453561767358,2,21,1.25,206.99999999999997,2026712021,0.75,0.75
fig3_risk_compensation,1470.0,0.4,0,78.02721088435374,2,22,1.25,323.0,2026712022,0.75,0.75
fig3_risk_compensation,1040.0,0.4,0,79.90384615384616,2,23,1.25,208.99999999999997,2026712023,0.75,0.75
fig3_risk_compensation,1301.0,0.4,0,73.86625672559569,2,24,1.25,340.0,2026712024,0.75,0.75
fig3_risk_compensation,1162.0,0.4,0,82.27194492254733,2,25,1.25,206.00000000000003,2026712025,0.75,0.75
fig3_risk_compensation,847.0,0.4,0,75.5608028335301,2,26,1.25,206.99999999999997,2026712026,0.75,0.75
fig3_risk_compensation,1115.0,0.4,0,71.21076233183857,2,27,1.25,321.0,2026712027,0.75,0.75
fig3_risk_compensation,1081.0,0.4,0,69.75023126734506,2,28,1.25,327.0,2026712028,0.75,0.75
fig3_risk_compensation,1032.0,0.4,0,82.94573643410853,2,29,1.25,176.0,2026712029,0.75,0.75
fig3_risk_compensation,961.0,0.4,0,71.48803329864724,2,30,1.25,274.0,2026712030,0.75,0.75
fig3_risk_compensation,992.0,0.4,0,73.48790322580645,2,31,1.25,263.0,2026712031,0.75,0.75
fig3_risk_compensation,1201.0,0.4,0,79.26727726894255,2,32,1.25,249.0,2026712032,0.75,0.75
fig3_risk_compensation,1341.0,0.4,0,88.21774794929158,2,33,1.25,158.0,2026712033,0.75,0.75
fig3_risk_compensation,1065.0,0.4,0,75.11737089201878,2,34,1.25,265.0,2026712034,0.75,0.75
fig3_risk_compensation,1233.0,0.4,0,77.2911597729116,2,35,1.25,280.0,2026712035,0.75,0.75
fig3_risk_compensation,638.0,0.4,0,58.307210031347964,2,36,1.25,266.0,2026712036,0.75,0.75
fig3_risk_compensation,723.0,0.4,0,63.76210235131397,2,37,1.25,262.0,2026712037,0.75,0.75
fig3_risk_compensation,959.0,0.4,0,68.71741397288842,2,38,1.25,300.0,2026712038,0.75,0.75
fig3_risk_compensation,1272.0,0.4,0,82.46855345911949,2,39,1.25,223.00000000000003,2026712039,0.75,0.75
fig3_risk_compensation,1310.0,0.4,0,76.6412213740458,2,40,1.25,306.0,2026712040,0.75,0.75
fig3_risk_compensation,1265.0,0.4,0,81.58102766798419,2,41,1.25,233.0,2026712041,0.75,0.75
fig3_risk_compensation,1279.0,0.4,0,81.62627052384676,2,42,1.25,235.0,2026712042,0.75,0.75
fig3_risk_compensation,1426.0,0.4,0,73.77279102384291,2,43,1.25,374.0,2026712043,0.75,0.75
fig3_risk_compensation,1182.0,0.4,0,84.94077834179357,2,44,1.25,178.0,2026712044,0.75,0.75
fig3_risk_compensation,1242.0,0.4,0,87.43961352657004,2,45,1.25,156.0,2026712045,0.75,0.75
fig3_risk_compensation,1295.0,0.4,0,82.00772200772201,2,46,1.25,233.0,2026712046,0.75,0.75
fig3_risk_compensation,1006.0,0.4,0,78.92644135188867,2,47,1.25,212.0,2026712047,0.75,0.75
fig3_risk_compensation,919.0,0.4,0,76.4961915125136,2,48,1.25,216.0,2026712048,0.75,0.75
fig3_risk_compensation,462.0,0.4,0,61.25541125541125,2,49,1.25,179.0,2026712049,0.75,0.75
fig3_risk_compensation,1342.0,0.4,0,75.85692995529061,2,50,1.25,324.0,2026712050,0.75,0.75
fig3_risk_compensation,810.9999999999999,0.4,0,77.80517879161528,2,51,1.25,180.0,2026712051,0.75,0.75
fig3_risk_compensation,976.9999999999999,0.4,0,71.95496417604912,2,52,1.25,274.0,2026712052,0.75,0.75
fig3_risk_compensation,1173.0,0.4,0,80.98891730605285,2,53,1.25,223.00000000000003,2026712053,0.75,0.75
fig3_risk_compensation,905.0000000000001,0.4,0,71.38121546961327,2,54,1.25,259.0,2026712054,0.75,0.75
fig3_risk_compensation,780.0,0.4,0,72.05128205128206,2,55,1.25,218.0,2026712055,0.75,0.75
fig3_risk_compensation,1216.0,0.4,0,70.47697368421052,2,56,1.25,359.0,2026712056,0.75,0.75
fig3_risk_compensation,844.0,0.4,0,73.22274881516587,2,57,1.25,225.99999999999997,2026712057,0.75,0.75
fig3_risk_compensation,1043.0,0.4,0,77.2770853307766,2,58,1.25,237.00000000000003,2026712058,0.75,0.75
fig3_risk_compensation,1511.0,0.4,0,79.61614824619457,2,59,1.25,308.0,2026712059,0.75,0.75
fig3_risk_compensation,1060.0,0.4,0,75.28301886792453,2,60,1.25,262.0,2026712060,0.75,0.75
fig3_risk_compensation,1003.0000000000001,0.4,0,71.38584247258225,2,61,1.25,287.0,2026712061,0.75,0.75
fig3_risk_compensation,1308.0,0.4,0,84.40366972477064,2,62,1.25,204.00000000000003,2026712062,0.75,0.75
fig3_risk_compensation,1220.0,0.4,0,75.57377049180327,2,63,1.25,298.0,2026712063,0.75,0.75
fig3_risk_compensation,1217.0,0.4,0,79.29334428923583,2,64,1.25,252.0,2026712064,0.75,0.75
fig3_risk_compensation,1380.0,0.4,0,86.3768115942029,2,65,1.25,188.0,2026712065,0.75,0.75
fig3_risk_compensation,1160.0,0.4,0,76.03448275862068,2,66,1.25,278.0,2026712066,0.75,0.75
fig3_risk_compensation,1316.0,0.4,0,79.1033434650456,2,67,1.25,275.0,2026712067,0.75,0.75
fig3_risk_compensation,1091.0,0.4,0,81.75985334555453,2,68,1.25,199.0,2026712068,0.75,0.75
fig3_risk_compensation,1203.0,0.4,0,76.39235245220283,2,69,1.25,284.0,2026712069,0.75,0.75
fig3_risk_compensation,1499.0,0.4,0,85.32354903268846,2,70,1.25,220.0,2026712070,0.75,0.75
fig3_risk_compensation,1490.0,0.4,0,78.99328859060402,2,71,1.25,313.0,2026712071,0.75,0.75
fig3_risk_compensation,993.0,0.4,0,72.30614300100704,2,72,1.25,275.0,2026712072,0.75,0.75
fig3_risk_compensation,1406.0,0.4,0,86.13086770981508,2,73,1.25,195.0,2026712073,0.75,0.75
fig3_risk_compensation,1263.0,0.4,0,82.8978622327791,2,74,1.25,216.0,2026712074,0.75,0.75
fig3_risk_compensation,1197.0,0.4,0,77.109440267335,2,75,1.25,274.0,2026712075,0.75,0.75
fig3_risk_compensation,907.0,0.4,0,78.61080485115767,2,76,1.25,194.0,2026712076,0.75,0.75
fig3_risk_compensation,971.0,0.4,0,70.64881565396499,2,77,1.25,285.0,2026712077,0.75,0.75
fig3_risk_compensation,1063.0,0.4,0,77.9868297271872,2,78,1.25,234.0,2026712078,0.75,0.75
fig3_risk_compensation,762.0,0.4,0,67.97900262467192,2,79,1.25,244.0,2026712079,0.75,0.75
fig3_risk_compensation,756.0,0.4,0,60.84656084656085,2,80,1.25,296.0,2026712080,0.75,0.75
fig3_risk_compensation,1362.0,0.4,0,79.88252569750367,2,81,1.25,274.0,2026712081,0.75,0.75
fig3_risk_compensation,1360.0,0.4,0,82.42647058823529,2,82,1.25,239.00000000000003,2026712082,0.75,0.75
fig3_risk_compensation,1376.0,0.4,0,75.94476744186046,2,83,1.25,331.0,2026712083,0.75,0.75
fig3_risk_compensation,1018.0,0.4,0,79.66601178781926,2,84,1.25,206.99999999999997,2026712084,0.75,0.75
fig3_risk_compensation,1190.0,0.4,0,75.96638655462185,2,85,1.25,286.0,2026712085,0.75,0.75
fig3_risk_compensation,880.0,0.4,0,77.27272727272727,2,86,1.25,200.0,2026712086,0.75,0.75
fig3_risk_compensation,1145.0,0.4,0,79.03930131004367,2,87,1.25,239.99999999999997,2026712087,0.75,0.75
fig3_risk_compensation,827.0,0.4,0,52.35792019347038,2,88,1.25,394.0,2026712088,0.75,0.75
fig3_risk_compensation,1249.0,0.4,0,80.78462770216173,2,89,1.25,239.99999999999997,2026712089,0.75,0.75
fig3_risk_compensation,693.0,0.4,0,49.494949494949495,2,90,1.25,350.0,2026712090,0.75,0.75
fig3_risk_compensation,1065.0,0.4,0,75.11737089201878,2,91,1.25,265.0,2026712091,0.75,0.75
fig3_risk_compensation,1244.0,0.4,0,83.52090032154341,2,92,1.25,205.00000000000003,2026712092,0.75,0.75
fig3_risk_compensation,983.0,0.4,0,76.50050864699898,2,93,1.25,231.0,2026712093,0.75,0.75
fig3_risk_compensation,1324.0,0.4,0,81.04229607250755,2,94,1.25,251.0,2026712094,0.75,0.75
fig3_risk_compensation,1197.0,0.4,0,76.85881370091896,2,95,1.25,277.0,2026712095,0.75,0.75
fig3_risk_compensation,1425.0,0.4,0,84.56140350877193,2,96,1.25,220.0,2026712096,0.75,0.75
fig3_risk_compensation,842.0,0.4,0,66.3895486935867,2,97,1.25,283.0,2026712097,0.75,0.75
fig3_risk_compensation,1215.0,0.4,0,78.18930041152264,2,98,1.25,265.0,2026712098,0.75,0.75
fig3_risk_compensation,1016.0000000000001,0.4,0,76.7716535433071,2,99,1.25,236.0,2026712099,0.75,0.75
fig3_risk_compensation,1135.0,0.4,0,65.81497797356828,2,0,1.25,388.0,2026710000,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1419.0,0.4,0,73.07963354474983,2,1,1.25,382.0,2026710001,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1402.0,0.4,0,68.188302425107,2,2,1.25,446.00000000000006,2026710002,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,801.0,0.4,0,49.68789013732834,2,3,1.25,403.0,2026710003,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1145.0,0.4,0,63.31877729257642,2,4,1.25,420.0,2026710004,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1336.0,0.4,0,66.54191616766467,2,5,1.25,447.0,2026710005,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,961.0,0.4,0,68.47034339229968,2,6,1.25,303.0,2026710006,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,737.0,0.4,0,38.12754409769335,2,7,1.25,456.0,2026710007,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1055.0,0.4,0,74.59715639810426,2,8,1.25,268.0,2026710008,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1395.0,0.4,0,75.41218637992831,2,9,1.25,343.0,2026710009,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,878.0,0.4,0,59.111617312072894,2,10,1.25,359.0,2026710010,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,958.0,0.4,0,60.96033402922756,2,11,1.25,374.0,2026710011,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1103.0,0.4,0,70.71622846781504,2,12,1.25,323.0,2026710012,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1030.0,0.4,0,46.79611650485437,2,13,1.25,548.0,2026710013,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1001.0,0.4,0,71.52847152847153,2,14,1.25,285.0,2026710014,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,678.0,0.4,0,52.21238938053097,2,15,1.25,324.0,2026710015,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1313.0,0.4,0,72.58187357197258,2,16,1.25,360.0,2026710016,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1277.0,0.4,0,66.71887235708692,2,17,1.25,425.00000000000006,2026710017,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1247.0,0.4,0,79.23015236567763,2,18,1.25,259.0,2026710018,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,923.0,0.4,0,67.49729144095342,2,19,1.25,300.0,2026710019,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,957.0,0.4,0,56.530825496342736,2,20,1.25,415.99999999999994,2026710020,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1196.0,0.4,0,67.64214046822742,2,21,1.25,387.0,2026710021,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,846.0,0.4,0,68.2033096926714,2,22,1.25,269.0,2026710022,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,933.9999999999999,0.4,0,36.50963597430406,2,23,1.25,593.0,2026710023,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1036.0,0.4,0,41.795366795366796,2,24,1.25,603.0,2026710024,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1149.0,0.4,0,60.92254134029591,2,25,1.25,449.0,2026710025,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1527.0,0.4,0,69.28618205631957,2,26,1.25,469.0,2026710026,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1503.0,0.4,0,75.0499001996008,2,27,1.25,375.0,2026710027,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1090.0,0.4,0,53.211009174311926,2,28,1.25,510.00000000000006,2026710028,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1347.0,0.4,0,71.78916109873794,2,29,1.25,380.0,2026710029,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,663.0,0.4,0,45.55052790346908,2,30,1.25,361.0,2026710030,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1480.0,0.4,0,67.56756756756756,2,31,1.25,479.99999999999994,2026710031,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,835.0,0.4,0,58.56287425149701,2,32,1.25,346.0,2026710032,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,739.0,0.4,0,53.31529093369418,2,33,1.25,345.0,2026710033,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1135.0,0.4,0,69.69162995594714,2,34,1.25,344.0,2026710034,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,954.0,0.4,0,57.861635220125784,2,35,1.25,402.0,2026710035,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,966.0,0.4,0,61.904761904761905,2,36,1.25,368.0,2026710036,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1501.0,0.4,0,71.68554297135243,2,37,1.25,425.00000000000006,2026710037,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1153.0,0.4,0,53.07892454466609,2,38,1.25,541.0,2026710038,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,773.0,0.4,0,47.089262613195345,2,39,1.25,409.0,2026710039,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1531.0,0.4,0,82.1685173089484,2,40,1.25,273.0,2026710040,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1264.0,0.4,0,73.89240506329114,2,41,1.25,330.0,2026710041,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,873.0,0.4,0,55.09736540664376,2,42,1.25,392.0,2026710042,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1003.0000000000001,0.4,0,56.829511465603204,2,43,1.25,432.99999999999994,2026710043,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1090.0,0.4,0,65.59633027522936,2,44,1.25,375.0,2026710044,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,919.0,0.4,0,57.23612622415669,2,45,1.25,393.00000000000006,2026710045,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1108.0,0.4,0,65.4332129963899,2,46,1.25,383.0,2026710046,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1152.0,0.4,0,74.47916666666667,2,47,1.25,294.0,2026710047,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1234.0,0.4,0,52.91734197730956,2,48,1.25,581.0,2026710048,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1135.0,0.4,0,67.7533039647577,2,49,1.25,366.0,2026710049,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1262.0,0.4,0,66.7987321711569,2,50,1.25,419.0,2026710050,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1251.0,0.4,0,77.53796962430056,2,51,1.25,281.0,2026710051,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,867.0000000000001,0.4,0,56.747404844290664,2,52,1.25,375.0,2026710052,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1094.0,0.4,0,71.48080438756855,2,53,1.25,312.0,2026710053,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,784.0,0.4,0,55.994897959183675,2,54,1.25,345.0,2026710054,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1138.0,0.4,0,70.91388400702988,2,55,1.25,331.0,2026710055,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1452.0,0.4,0,76.03305785123968,2,56,1.25,348.0,2026710056,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1310.0,0.4,0,60.99236641221374,2,57,1.25,511.0,2026710057,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,885.0,0.4,0,46.55367231638418,2,58,1.25,473.0,2026710058,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1206.0,0.4,0,65.58872305140962,2,59,1.25,415.0,2026710059,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1085.0,0.4,0,73.6405529953917,2,60,1.25,286.0,2026710060,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1281.0,0.4,0,61.59250585480094,2,61,1.25,492.0,2026710061,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1246.0,0.4,0,69.74317817014446,2,62,1.25,377.0,2026710062,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1254.0,0.4,0,79.58532695374801,2,63,1.25,256.0,2026710063,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,1233.0,0.4,0,60.746147607461474,2,64,1.25,483.99999999999994,2026710064,0.44999999999999996,0.44999999999999996
fig3_risk_compensation,959.9999999999999,0.4,0,44.79166666666666,2,65,1.25,530.0,2026710065,0.44999999999999996,0.44999999999999996
