draw_id,scenario,mean_cases,mean_deaths,mean_doses,comparator_mean_deaths,deaths_averted_pct
38,comm_base_60,645.02,256.06,60000.0,1276.34,79.93794756882963
38,comm_base_80,441.86,164.46,80000.0,1276.34,87.11471864863594
40,no_vax_base_ops,2546.48,1151.9,0.0,1151.9,0.0
40,vax_base_ops,2305.54,1035.98,7894.52,1151.9,10.06337355673236
40,no_vax_enh_ops,466.92,212.2,0.0,1151.9,81.57826200190988
40,vax_enh_ops,454.02,205.22,8242.3,1151.9,82.1842173799809
40,incremental_ring_vax,454.02,205.22,8242.3,212.2,3.289349670122521
40,comm_base_20,1322.14,581.78,20000.0,1151.9,49.49387967705531
40,comm_base_40,733.04,310.78,40000.0,1151.9,73.02022745029952
40,comm_base_60,462.12,185.92,60000.0,1151.9,83.85971004427468
40,comm_base_80,320.18,121.2,80000.0,1151.9,89.47825332060074
42,no_vax_base_ops,1922.0,874.72,0.0,874.72,0.0
42,vax_base_ops,1817.34,821.1,7897.8,874.72,6.129961587708066
42,no_vax_enh_ops,534.56,242.66,0.0,874.72,72.25855130784709
42,vax_enh_ops,527.68,238.82,8128.82,874.72,72.6975489299433
42,incremental_ring_vax,527.68,238.82,8128.82,242.66,1.5824610566224362
42,comm_base_20,1226.04,539.92,20000.0,874.72,38.275105176513634
42,comm_base_40,816.98,345.9,40000.0,874.72,60.45591732211451
42,comm_base_60,549.14,219.72,60000.0,874.72,74.88110481068227
42,comm_base_80,384.86,144.24,80000.0,874.72,83.51015182001098
41,no_vax_base_ops,1885.62,852.18,0.0,852.18,0.0
41,vax_base_ops,1763.08,791.2,8019.32,852.18,7.155765213921931
41,no_vax_enh_ops,471.76,213.42,0.0,852.18,74.9559952122791
