draw_id,scenario,mean_cases,mean_deaths,mean_doses,comparator_mean_deaths,deaths_averted_pct
8,vax_base_ops,1491.92,662.32,7012.22,807.52,17.980978799286696
8,no_vax_enh_ops,286.84,131.36,0.0,807.52,83.73291063998415
8,vax_enh_ops,261.98,117.9,8084.18,807.52,85.39974242124035
8,incremental_ring_vax,261.98,117.9,8084.18,131.36,10.246650426309385
8,no_vax_ring1_base_ops,2569.16,1166.88,0.0,807.52,-44.50168416881318
8,no_vax_ring1_enh_ops,349.88,158.9,0.0,1166.88,86.38249005896066
8,ring1_vax_base_ops,2339.2,1051.96,2256.58,1166.88,9.848484848484853
8,ring1_vax_enh_ops,303.06,133.78,2903.92,1166.88,88.5352392705334
8,comm_base_20,1067.46,472.34,20000.0,807.52,41.507331087774915
8,comm_base_40,650.36,276.98,40000.0,807.52,65.69992074499703
8,comm_base_60,414.74,167.46,60000.0,807.52,79.26243312859124
8,comm_base_80,296.5,113.2,80000.0,807.52,85.98177134931643
12,no_vax_base_ops,1518.14,690.04,0.0,690.04,0.0
12,vax_base_ops,1135.28,503.58,7061.72,690.04,27.021621934960287
12,no_vax_enh_ops,310.52,142.6,0.0,690.04,79.33453133151701
12,vax_enh_ops,269.12,121.64,7932.88,690.04,82.37203640368675
12,incremental_ring_vax,269.12,121.64,7932.88,142.6,14.6984572230014
12,no_vax_ring1_base_ops,1957.08,889.26,0.0,690.04,-28.870790099124694
12,no_vax_ring1_enh_ops,415.56,189.7,0.0,889.26,78.66765625351415
12,ring1_vax_base_ops,1737.1,779.14,2168.28,889.26,12.383329959741808
12,ring1_vax_enh_ops,346.72,153.68,2886.82,889.26,82.71821514517688
12,comm_base_20,790.82,349.64,20000.0,690.04,49.33047359573359
12,comm_base_40,440.66,188.08,40000.0,690.04,72.74360906614109
12,comm_base_60,280.12,114.96,60000.0,690.04,83.34009622630572
12,comm_base_80,200.82,78.4,80000.0,690.04,88.63833980638805
13,no_vax_base_ops,1439.12,655.56,0.0,655.56,0.0
13,vax_base_ops,1113.82,492.92,6954.14,655.56,24.809323326621506
13,no_vax_enh_ops,289.36,131.08,0.0,655.56,80.00488132283849
13,vax_enh_ops,258.68,114.72,7963.68,655.56,82.50045762401611
13,incremental_ring_vax,258.68,114.72,7963.68,131.08,12.480927677754053
13,no_vax_ring1_base_ops,1913.12,871.46,0.0,655.56,-32.93367502593204
13,no_vax_ring1_enh_ops,397.12,180.58,0.0,871.46,79.27845225254171
13,ring1_vax_base_ops,1691.64,761.36,1989.24,871.46,12.633970578110299
13,ring1_vax_enh_ops,324.14,142.0,2903.02,871.46,83.705505703073
13,comm_base_20,815.36,360.82,20000.0,655.56,44.96003416925987
13,comm_base_40,491.66,208.84,40000.0,655.56,68.14326682530965
13,comm_base_60,319.56,129.36,60000.0,655.56,80.26725242540728
13,comm_base_80,222.16,84.22,80000.0,655.56,87.15296845445116
11,no_vax_base_ops,1935.08,879.84,0.0,879.84,0.0
11,vax_base_ops,1519.3,670.28,6880.44,879.84,23.817966903073295
11,no_vax_enh_ops,309.58,138.96,0.0,879.84,84.20621931260229
11,vax_enh_ops,284.74,125.48,7960.94,879.84,85.73831605746498
11,incremental_ring_vax,284.74,125.48,7960.94,138.96,9.700633275762812
11,no_vax_ring1_base_ops,2617.32,1189.2,0.0,879.84,-35.16093835242771
11,no_vax_ring1_enh_ops,414.58,185.78,0.0,1189.2,84.37773292970064
11,ring1_vax_base_ops,2511.7,1129.32,2233.48,1189.2,5.035317860746729
11,ring1_vax_enh_ops,358.56,154.9,2829.66,1189.2,86.97443659603094
11,comm_base_20,1100.64,486.44,20000.0,879.84,44.71267503182396
11,comm_base_40,686.54,286.92,40000.0,879.84,67.38952536824878
11,comm_base_60,431.66,169.3,60000.0,879.84,80.7578650663757
11,comm_base_80,301.8,111.12,80000.0,879.84,87.37043098745227
9,no_vax_base_ops,1705.14,774.68,0.0,774.68,0.0
9,vax_base_ops,1361.64,602.58,7099.92,774.68,22.21562451592915
9,no_vax_enh_ops,336.16,152.96,0.0,774.68,80.25507306242577
9,vax_enh_ops,308.34,137.82,7979.5,774.68,82.20942840914958
9,incremental_ring_vax,308.34,137.82,7979.5,152.96,9.898012552301264
9,no_vax_ring1_base_ops,2400.02,1091.04,0.0,774.68,-40.83750709970569
9,no_vax_ring1_enh_ops,486.3,221.18,0.0,1091.04,79.72759935474409
9,ring1_vax_base_ops,2304.76,1033.3,2660.06,1091.04,5.2921982695409895
9,ring1_vax_enh_ops,426.04,187.58,3739.32,1091.04,82.80722979909076
9,comm_base_20,1146.54,505.3,20000.0,774.68,34.773067589198114
9,comm_base_40,790.3,336.58,40000.0,774.68,56.55238291939898
9,comm_base_60,545.5,221.06,60000.0,774.68,71.46434656890585
9,comm_base_80,393.32,152.02,80000.0,774.68,80.3764134868591
10,no_vax_base_ops,2068.28,935.26,0.0,935.26,0.0
10,vax_base_ops,1513.64,668.98,7418.74,935.26,28.47122725231486
10,no_vax_enh_ops,424.74,192.1,0.0,935.26,79.46025704082287
10,vax_enh_ops,390.72,174.9,8006.2,935.26,81.29931783675129
10,incremental_ring_vax,390.72,174.9,8006.2,192.1,8.95366996356064
10,no_vax_ring1_base_ops,2884.7,1303.82,0.0,935.26,-39.407223659730974
10,no_vax_ring1_enh_ops,736.12,333.04,0.0,1303.82,74.45659676949272
10,ring1_vax_base_ops,2576.58,1148.52,3027.88,1303.82,11.911153380067798
10,ring1_vax_enh_ops,628.38,276.52,5069.86,1303.82,78.79155098096363
10,comm_base_20,1136.24,498.4,20000.0,935.26,46.71000577379552
10,comm_base_40,678.74,285.12,40000.0,935.26,69.51435964330774
10,comm_base_60,444.76,178.1,60000.0,935.26,80.95716699099715
10,comm_base_80,312.88,119.34,80000.0,935.26,87.23991189615722
14,no_vax_base_ops,1559.94,707.34,0.0,707.34,0.0
14,vax_base_ops,1202.62,531.88,7158.14,707.34,24.80560974920124
14,no_vax_enh_ops,348.46,156.6,0.0,707.34,77.86071761811858
14,vax_enh_ops,317.76,140.18,8034.6,707.34,80.18209064947551
14,incremental_ring_vax,317.76,140.18,8034.6,156.6,10.485312899105994
14,no_vax_ring1_base_ops,1995.8,904.44,0.0,707.34,-27.8649588599542
14,no_vax_ring1_enh_ops,511.66,231.46,0.0,904.44,74.40847375171376
14,ring1_vax_base_ops,1832.18,820.3,2292.58,904.44,9.302994117907225
14,ring1_vax_enh_ops,442.16,193.82,3745.84,904.44,78.5701649639556
14,comm_base_20,956.82,419.68,20000.0,707.34,40.66785421438064
14,comm_base_40,619.94,262.82,40000.0,707.34,62.84389402550401
14,comm_base_60,428.2,171.48,60000.0,707.34,75.75706166765629
14,comm_base_80,307.04,115.7,80000.0,707.34,83.64294398733281
15,no_vax_base_ops,1989.62,906.9,0.0,906.9,0.0
15,vax_base_ops,1470.08,652.66,7451.06,906.9,28.03396184805381
15,no_vax_enh_ops,302.1,139.12,0.0,906.9,84.65983019075973
15,vax_enh_ops,282.46,128.48,8144.0,906.9,85.83305766898225
15,incremental_ring_vax,282.46,128.48,8144.0,139.12,7.648073605520423
15,no_vax_ring1_base_ops,2832.98,1291.72,0.0,906.9,-42.43246223398391
15,no_vax_ring1_enh_ops,385.36,177.58,0.0,1291.72,86.25243860898648
15,ring1_vax_base_ops,2382.38,1069.28,3410.72,1291.72,17.220450252376683
15,ring1_vax_enh_ops,339.64,151.84,3636.74,1291.72,88.2451305236429
15,comm_base_20,1132.84,501.54,20000.0,906.9,44.697320542507434
15,comm_base_40,684.98,293.0,40000.0,906.9,67.69213805270702
15,comm_base_60,444.62,182.28,60000.0,906.9,79.900760833609
15,comm_base_80,306.42,119.58,80000.0,906.9,86.81442275884883
16,no_vax_base_ops,1388.94,632.12,0.0,632.12,0.0
16,vax_base_ops,1123.28,497.42,6782.62,632.12,21.30924508004809
16,no_vax_enh_ops,274.38,123.06,0.0,632.12,80.5321774346643
16,vax_enh_ops,251.88,109.92,7901.86,632.12,82.61089666519017
16,incremental_ring_vax,251.88,109.92,7901.86,123.06,10.67771818625061
