analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,scenario_deaths,seed,trace,ve
fig3_community_ve,873.0,0.2,0.3,0,42.0389461626575,47,506.0,2026437047,0.3,0.3
fig3_community_ve,777.0,0.2,0.3,0,43.758043758043755,48,437.0,2026437048,0.3,0.3
fig3_community_ve,734.0,0.2,0.3,0,28.065395095367847,49,528.0,2026437049,0.3,0.3
fig3_community_ve,578.0,0.2,0.3,0,18.5121107266436,50,471.0,2026437050,0.3,0.3
fig3_community_ve,966.0,0.2,0.3,0,31.469979296066253,51,662.0,2026437051,0.3,0.3
fig3_community_ve,682.0,0.2,0.3,0,39.58944281524926,52,412.00000000000006,2026437052,0.3,0.3
fig3_community_ve,1222.0,0.2,0.3,0,43.86252045826514,53,686.0,2026437053,0.3,0.3
fig3_community_ve,856.0,0.2,0.3,0,38.78504672897196,54,524.0,2026437054,0.3,0.3
fig3_community_ve,534.0,0.2,0.3,0,31.273408239700373,55,367.0,2026437055,0.3,0.3
fig3_community_ve,699.0,0.2,0.3,0,17.739628040057223,56,575.0,2026437056,0.3,0.3
fig3_community_ve,657.0,0.2,0.3,0,36.529680365296805,57,417.0,2026437057,0.3,0.3
fig3_community_ve,748.0,0.2,0.3,0,49.73262032085562,58,376.0,2026437058,0.3,0.3
fig3_community_ve,1073.0,0.2,0.3,0,41.658900279589936,59,626.0,2026437059,0.3,0.3
fig3_community_ve,1050.0,0.2,0.3,0,44.76190476190476,60,580.0,2026437060,0.3,0.3
fig3_community_ve,1067.0,0.2,0.3,0,48.547328959700096,61,549.0,2026437061,0.3,0.3
fig3_community_ve,720.0,0.2,0.3,0,15.555555555555555,62,608.0,2026437062,0.3,0.3
fig3_community_ve,912.9999999999999,0.2,0.3,0,48.52135815991237,63,470.0,2026437063,0.3,0.3
fig3_community_ve,700.0,0.2,0.3,0,36.714285714285715,64,443.0,2026437064,0.3,0.3
fig3_community_ve,692.0,0.2,0.3,0,43.93063583815029,65,388.0,2026437065,0.3,0.3
fig3_community_ve,797.9999999999999,0.2,0.3,0,36.71679197994987,66,505.0,2026437066,0.3,0.3
fig3_community_ve,618.0,0.2,0.3,0,19.579288025889976,67,496.99999999999994,2026437067,0.3,0.3
fig3_community_ve,1185.0,0.2,0.3,0,44.30379746835443,68,660.0,2026437068,0.3,0.3
fig3_community_ve,898.0,0.2,0.3,0,42.98440979955456,69,512.0,2026437069,0.3,0.3
fig3_community_ve,888.0000000000001,0.2,0.3,0,36.26126126126127,70,566.0,2026437070,0.3,0.3
fig3_community_ve,1032.0,0.2,0.3,0,26.550387596899224,71,758.0,2026437071,0.3,0.3
fig3_community_ve,772.0,0.2,0.3,0,36.78756476683938,72,488.0,2026437072,0.3,0.3
fig3_community_ve,1068.0,0.2,0.3,0,22.65917602996255,73,826.0,2026437073,0.3,0.3
fig3_community_ve,912.9999999999999,0.2,0.3,0,30.120481927710834,74,638.0,2026437074,0.3,0.3
fig3_community_ve,796.0,0.2,0.3,0,23.115577889447238,75,612.0,2026437075,0.3,0.3
fig3_community_ve,763.0,0.2,0.3,0,36.435124508519,76,485.0,2026437076,0.3,0.3
fig3_community_ve,1139.0,0.2,0.3,0,34.416154521510094,77,747.0,2026437077,0.3,0.3
fig3_community_ve,689.0,0.2,0.3,0,35.41364296081277,78,445.0,2026437078,0.3,0.3
fig3_community_ve,894.0,0.2,0.3,0,32.997762863534675,79,599.0,2026437079,0.3,0.3
fig3_community_ve,775.0,0.2,0.3,0,43.74193548387097,80,436.0,2026437080,0.3,0.3
fig3_community_ve,831.0,0.2,0.3,0,34.89771359807461,81,541.0,2026437081,0.3,0.3
fig3_community_ve,937.0,0.2,0.3,0,37.13980789754536,82,589.0,2026437082,0.3,0.3
fig3_community_ve,839.0,0.2,0.3,0,47.19904648390941,83,443.0,2026437083,0.3,0.3
fig3_community_ve,498.0,0.2,0.3,0,26.907630522088354,84,364.0,2026437084,0.3,0.3
fig3_community_ve,768.0,0.2,0.3,0,47.005208333333336,85,407.0,2026437085,0.3,0.3
fig3_community_ve,901.0000000000001,0.2,0.3,0,32.630410654827976,86,607.0,2026437086,0.3,0.3
fig3_community_ve,733.0,0.2,0.3,0,47.61255115961801,87,384.0,2026437087,0.3,0.3
fig3_community_ve,851.0,0.2,0.3,0,45.12338425381905,88,466.99999999999994,2026437088,0.3,0.3
fig3_community_ve,857.0,0.2,0.3,0,12.252042007001167,89,752.0,2026437089,0.3,0.3
fig3_community_ve,1114.0,0.2,0.3,0,38.240574506283664,90,688.0,2026437090,0.3,0.3
fig3_community_ve,717.0,0.2,0.3,0,25.10460251046025,91,537.0,2026437091,0.3,0.3
fig3_community_ve,903.0,0.2,0.3,0,38.31672203765227,92,557.0,2026437092,0.3,0.3
fig3_community_ve,952.0000000000001,0.2,0.3,0,36.55462184873951,93,604.0,2026437093,0.3,0.3
fig3_community_ve,1049.0,0.2,0.3,0,45.3765490943756,94,573.0,2026437094,0.3,0.3
fig3_community_ve,1176.0,0.2,0.3,0,44.72789115646258,95,650.0,2026437095,0.3,0.3
fig3_community_ve,833.0000000000001,0.2,0.3,0,34.21368547418968,96,548.0,2026437096,0.3,0.3
fig3_community_ve,711.0,0.2,0.3,0,25.87904360056259,97,527.0,2026437097,0.3,0.3
fig3_community_ve,942.0,0.2,0.3,0,35.56263269639066,98,607.0,2026437098,0.3,0.3
fig3_community_ve,715.0,0.2,0.3,0,2.6573426573426575,99,696.0,2026437099,0.3,0.3
fig3_community_ve,935.0000000000001,0.2,0.3,0,50.802139037433165,0,460.0,2026439000,0.3,0.6
fig3_community_ve,1036.0,0.2,0.3,0,53.47490347490348,1,481.99999999999994,2026439001,0.3,0.6
fig3_community_ve,665.0,0.2,0.3,0,38.04511278195488,2,412.00000000000006,2026439002,0.3,0.6
fig3_community_ve,889.0,0.2,0.3,0,49.04386951631046,3,453.0,2026439003,0.3,0.6
fig3_community_ve,792.0,0.2,0.3,0,55.42929292929293,4,353.0,2026439004,0.3,0.6
fig3_community_ve,929.9999999999999,0.2,0.3,0,58.06451612903225,5,390.0,2026439005,0.3,0.6
fig3_community_ve,1017.0,0.2,0.3,0,56.04719764011799,6,447.0,2026439006,0.3,0.6
fig3_community_ve,691.0,0.2,0.3,0,56.150506512301014,7,303.0,2026439007,0.3,0.6
fig3_community_ve,844.0,0.2,0.3,0,58.53080568720379,8,350.0,2026439008,0.3,0.6
fig3_community_ve,797.0,0.2,0.3,0,58.72020075282309,9,329.0,2026439009,0.3,0.6
fig3_community_ve,758.0,0.2,0.3,0,52.37467018469657,10,361.0,2026439010,0.3,0.6
fig3_community_ve,652.0,0.2,0.3,0,52.91411042944785,11,307.0,2026439011,0.3,0.6
fig3_community_ve,788.0,0.2,0.3,0,49.23857868020305,12,400.0,2026439012,0.3,0.6
fig3_community_ve,784.9999999999999,0.2,0.3,0,54.777070063694254,13,355.0,2026439013,0.3,0.6
fig3_community_ve,991.0,0.2,0.3,0,48.63773965691221,14,509.0,2026439014,0.3,0.6
fig3_community_ve,916.9999999999999,0.2,0.3,0,39.80370774263903,15,552.0,2026439015,0.3,0.6
fig3_community_ve,714.0,0.2,0.3,0,35.99439775910364,16,457.0,2026439016,0.3,0.6
fig3_community_ve,668.0,0.2,0.3,0,49.40119760479042,17,338.0,2026439017,0.3,0.6
fig3_community_ve,663.0,0.2,0.3,0,45.70135746606335,18,360.0,2026439018,0.3,0.6
fig3_community_ve,903.0,0.2,0.3,0,51.827242524916954,19,434.99999999999994,2026439019,0.3,0.6
fig3_community_ve,916.9999999999999,0.2,0.3,0,42.20283533260631,20,530.0,2026439020,0.3,0.6
fig3_community_ve,885.0,0.2,0.3,0,51.86440677966102,21,426.0,2026439021,0.3,0.6
fig3_community_ve,873.0,0.2,0.3,0,63.57388316151203,22,318.0,2026439022,0.3,0.6
fig3_community_ve,766.0,0.2,0.3,0,34.59530026109662,23,500.99999999999994,2026439023,0.3,0.6
fig3_community_ve,972.0,0.2,0.3,0,49.17695473251029,24,494.0,2026439024,0.3,0.6
fig3_community_ve,1057.0,0.2,0.3,0,65.279091769158,25,367.0,2026439025,0.3,0.6
fig3_community_ve,737.0,0.2,0.3,0,31.207598371777475,26,507.0,2026439026,0.3,0.6
fig3_community_ve,578.0,0.2,0.3,0,38.062283737024224,27,358.0,2026439027,0.3,0.6
fig3_community_ve,608.0,0.2,0.3,0,49.83552631578947,28,305.0,2026439028,0.3,0.6
fig3_community_ve,706.0,0.2,0.3,0,59.91501416430595,29,283.0,2026439029,0.3,0.6
fig3_community_ve,570.0,0.2,0.3,0,37.89473684210526,30,354.0,2026439030,0.3,0.6
fig3_community_ve,988.0,0.2,0.3,0,59.412955465587046,31,400.99999999999994,2026439031,0.3,0.6
fig3_community_ve,655.0,0.2,0.3,0,55.41984732824427,32,292.0,2026439032,0.3,0.6
fig3_community_ve,703.0,0.2,0.3,0,37.69559032716928,33,438.0,2026439033,0.3,0.6
fig3_community_ve,914.0,0.2,0.3,0,46.93654266958424,34,485.0,2026439034,0.3,0.6
fig3_community_ve,1056.0,0.2,0.3,0,46.59090909090909,35,564.0,2026439035,0.3,0.6
fig3_community_ve,948.0000000000001,0.2,0.3,0,38.50210970464136,36,583.0,2026439036,0.3,0.6
fig3_community_ve,935.0000000000001,0.2,0.3,0,66.73796791443851,37,311.0,2026439037,0.3,0.6
fig3_community_ve,1111.0,0.2,0.3,0,69.03690369036903,38,344.0,2026439038,0.3,0.6
fig3_community_ve,1120.0,0.2,0.3,0,61.339285714285715,39,432.99999999999994,2026439039,0.3,0.6
fig3_community_ve,679.0,0.2,0.3,0,44.18262150220913,40,379.0,2026439040,0.3,0.6
fig3_community_ve,1036.0,0.2,0.3,0,55.98455598455598,41,456.0,2026439041,0.3,0.6
fig3_community_ve,924.0,0.2,0.3,0,54.65367965367965,42,419.0,2026439042,0.3,0.6
fig3_community_ve,1272.0,0.2,0.3,0,54.088050314465406,43,584.0,2026439043,0.3,0.6
fig3_community_ve,763.0,0.2,0.3,0,65.66186107470512,44,262.0,2026439044,0.3,0.6
fig3_community_ve,782.0,0.2,0.3,0,53.96419437340153,45,360.0,2026439045,0.3,0.6
fig3_community_ve,906.0,0.2,0.3,0,52.42825607064019,46,430.99999999999994,2026439046,0.3,0.6
fig3_community_ve,758.0,0.2,0.3,0,44.32717678100264,47,422.0,2026439047,0.3,0.6
fig3_community_ve,739.0,0.2,0.3,0,43.301759133964815,48,419.0,2026439048,0.3,0.6
fig3_community_ve,915.0,0.2,0.3,0,54.6448087431694,49,415.0,2026439049,0.3,0.6
fig3_community_ve,939.0000000000001,0.2,0.3,0,47.60383386581471,50,492.0,2026439050,0.3,0.6
fig3_community_ve,1007.0000000000001,0.2,0.3,0,55.710029791459775,51,446.00000000000006,2026439051,0.3,0.6
fig3_community_ve,861.9999999999999,0.2,0.3,0,46.51972157772621,52,461.00000000000006,2026439052,0.3,0.6
fig3_community_ve,860.0,0.2,0.3,0,56.04651162790697,53,378.0,2026439053,0.3,0.6
fig3_community_ve,1010.0,0.2,0.3,0,63.06930693069307,54,373.0,2026439054,0.3,0.6
fig3_community_ve,1121.0,0.2,0.3,0,62.355040142729706,55,422.0,2026439055,0.3,0.6
fig3_community_ve,874.0,0.2,0.3,0,49.77116704805492,56,439.0,2026439056,0.3,0.6
fig3_community_ve,629.0,0.2,0.3,0,38.63275039745628,57,386.0,2026439057,0.3,0.6
fig3_community_ve,689.0,0.2,0.3,0,42.23512336719884,58,398.0,2026439058,0.3,0.6
fig3_community_ve,893.0,0.2,0.3,0,55.87905935050392,59,394.0,2026439059,0.3,0.6
fig3_community_ve,513.0,0.2,0.3,0,41.52046783625731,60,300.0,2026439060,0.3,0.6
fig3_community_ve,538.0,0.2,0.3,0,24.907063197026023,61,404.0,2026439061,0.3,0.6
fig3_community_ve,939.0000000000001,0.2,0.3,0,55.37806176783813,62,419.0,2026439062,0.3,0.6
fig3_community_ve,868.0,0.2,0.3,0,46.42857142857144,63,464.99999999999994,2026439063,0.3,0.6
fig3_community_ve,931.0,0.2,0.3,0,62.29860365198711,64,351.0,2026439064,0.3,0.6
fig3_community_ve,464.0,0.2,0.3,0,42.241379310344826,65,268.0,2026439065,0.3,0.6
fig3_community_ve,566.0,0.2,0.3,0,48.409893992932865,66,292.0,2026439066,0.3,0.6
fig3_community_ve,976.9999999999999,0.2,0.3,0,54.35005117707266,67,446.00000000000006,2026439067,0.3,0.6
fig3_community_ve,766.0,0.2,0.3,0,50.52219321148825,68,379.0,2026439068,0.3,0.6
fig3_community_ve,692.0,0.2,0.3,0,35.83815028901733,69,444.00000000000006,2026439069,0.3,0.6
fig3_community_ve,855.0,0.2,0.3,0,54.97076023391813,70,385.0,2026439070,0.3,0.6
fig3_community_ve,830.0,0.2,0.3,0,40.843373493975896,71,491.00000000000006,2026439071,0.3,0.6
fig3_community_ve,1023.0,0.2,0.3,0,57.67350928641251,72,432.99999999999994,2026439072,0.3,0.6
fig3_community_ve,807.0000000000001,0.2,0.3,0,51.796778190830246,73,389.0,2026439073,0.3,0.6
fig3_community_ve,693.0,0.2,0.3,0,45.45454545454545,74,378.0,2026439074,0.3,0.6
fig3_community_ve,1032.0,0.2,0.3,0,67.34496124031008,75,337.0,2026439075,0.3,0.6
fig3_community_ve,686.0,0.2,0.3,0,39.21282798833819,76,417.0,2026439076,0.3,0.6
fig3_community_ve,848.9999999999999,0.2,0.3,0,58.42167255594816,77,353.0,2026439077,0.3,0.6
fig3_community_ve,829.0,0.2,0.3,0,69.48130277442702,78,253.0,2026439078,0.3,0.6
fig3_community_ve,668.0,0.2,0.3,0,44.01197604790419,79,374.0,2026439079,0.3,0.6
fig3_community_ve,956.0000000000001,0.2,0.3,0,53.451882845188294,80,445.0,2026439080,0.3,0.6
fig3_community_ve,1083.0,0.2,0.3,0,50.7848568790397,81,533.0,2026439081,0.3,0.6
fig3_community_ve,758.0,0.2,0.3,0,35.48812664907652,82,489.0,2026439082,0.3,0.6
fig3_community_ve,997.0,0.2,0.3,0,44.433299899699094,83,554.0,2026439083,0.3,0.6
fig3_community_ve,941.0,0.2,0.3,0,49.62805526036131,84,474.00000000000006,2026439084,0.3,0.6
fig3_community_ve,1102.0,0.2,0.3,0,54.990925589836664,85,496.0,2026439085,0.3,0.6
fig3_community_ve,830.0,0.2,0.3,0,18.674698795180724,86,675.0,2026439086,0.3,0.6
fig3_community_ve,1151.0,0.2,0.3,0,57.25456125108601,87,492.0,2026439087,0.3,0.6
fig3_community_ve,721.0,0.2,0.3,0,61.16504854368932,88,280.0,2026439088,0.3,0.6
fig3_community_ve,780.0,0.2,0.3,0,46.282051282051285,89,419.0,2026439089,0.3,0.6
fig3_community_ve,799.0000000000001,0.2,0.3,0,60.9511889862328,90,312.0,2026439090,0.3,0.6
fig3_community_ve,759.0,0.2,0.3,0,50.06587615283267,91,379.0,2026439091,0.3,0.6
fig3_community_ve,702.0,0.2,0.3,0,38.74643874643875,92,430.0,2026439092,0.3,0.6
fig3_community_ve,545.0,0.2,0.3,0,45.5045871559633,93,297.0,2026439093,0.3,0.6
fig3_community_ve,1189.0,0.2,0.3,0,58.20016820857864,94,496.99999999999994,2026439094,0.3,0.6
fig3_community_ve,601.0,0.2,0.3,0,38.60232945091514,95,369.0,2026439095,0.3,0.6
fig3_community_ve,1053.0,0.2,0.3,0,62.20322886989554,96,398.0,2026439096,0.3,0.6
fig3_community_ve,929.0,0.2,0.3,0,54.68245425188375,97,421.0,2026439097,0.3,0.6
fig3_community_ve,1069.0,0.2,0.3,0,63.704396632366695,98,388.0,2026439098,0.3,0.6
fig3_community_ve,1028.0,0.2,0.3,0,54.961089494163424,99,462.99999999999994,2026439099,0.3,0.6
fig3_community_ve,1097.0,0.2,0.3,0,67.27438468550592,0,359.0,2026438000,0.3,0.44999999999999996
fig3_community_ve,710.0,0.2,0.3,0,37.464788732394354,1,444.00000000000006,2026438001,0.3,0.44999999999999996
fig3_community_ve,778.0,0.2,0.3,0,41.90231362467867,2,451.99999999999994,2026438002,0.3,0.44999999999999996
fig3_community_ve,659.0,0.2,0.3,0,53.566009104704094,3,306.0,2026438003,0.3,0.44999999999999996
fig3_community_ve,797.0,0.2,0.3,0,23.462986198243414,4,610.0,2026438004,0.3,0.44999999999999996
fig3_community_ve,789.0,0.2,0.3,0,51.964512040557665,5,379.0,2026438005,0.3,0.44999999999999996
fig3_community_ve,673.0,0.2,0.3,0,35.36404160475484,6,434.99999999999994,2026438006,0.3,0.44999999999999996
fig3_community_ve,858.0000000000001,0.2,0.3,0,58.62470862470863,7,355.0,2026438007,0.3,0.44999999999999996
fig3_community_ve,780.0,0.2,0.3,0,46.02564102564103,8,421.0,2026438008,0.3,0.44999999999999996
fig3_community_ve,807.0000000000001,0.2,0.3,0,52.29244114002479,9,385.0,2026438009,0.3,0.44999999999999996
fig3_community_ve,730.0,0.2,0.3,0,24.931506849315067,10,548.0,2026438010,0.3,0.44999999999999996
fig3_community_ve,1552.0,0.2,0.3,0,64.62628865979381,11,549.0,2026438011,0.3,0.44999999999999996
fig3_community_ve,1026.0,0.2,0.3,0,53.801169590643276,12,474.00000000000006,2026438012,0.3,0.44999999999999996
fig3_community_ve,888.0000000000001,0.2,0.3,0,50.45045045045046,13,440.0,2026438013,0.3,0.44999999999999996
fig3_community_ve,775.0,0.2,0.3,0,40.51612903225806,14,461.00000000000006,2026438014,0.3,0.44999999999999996
fig3_community_ve,946.9999999999999,0.2,0.3,0,51.63674762407602,15,458.0,2026438015,0.3,0.44999999999999996
fig3_community_ve,804.0,0.2,0.3,0,51.119402985074615,16,393.00000000000006,2026438016,0.3,0.44999999999999996
fig3_community_ve,999.0000000000001,0.2,0.3,0,51.75175175175177,17,481.99999999999994,2026438017,0.3,0.44999999999999996
fig3_community_ve,1021.0,0.2,0.3,0,56.31733594515181,18,446.00000000000006,2026438018,0.3,0.44999999999999996
fig3_community_ve,505.0,0.2,0.3,0,18.019801980198032,19,413.99999999999994,2026438019,0.3,0.44999999999999996
fig3_community_ve,739.0,0.2,0.3,0,42.895805142083894,20,422.0,2026438020,0.3,0.44999999999999996
fig3_community_ve,644.0,0.2,0.3,0,48.13664596273292,21,334.0,2026438021,0.3,0.44999999999999996
fig3_community_ve,892.0000000000001,0.2,0.3,0,29.59641255605382,22,628.0,2026438022,0.3,0.44999999999999996
fig3_community_ve,847.0,0.2,0.3,0,45.33648170011807,23,462.99999999999994,2026438023,0.3,0.44999999999999996
fig3_community_ve,767.0,0.2,0.3,0,40.547588005215125,24,456.0,2026438024,0.3,0.44999999999999996
fig3_community_ve,812.0,0.2,0.3,0,40.64039408866996,25,481.99999999999994,2026438025,0.3,0.44999999999999996
fig3_community_ve,1127.0,0.2,0.3,0,47.29370008873114,26,594.0,2026438026,0.3,0.44999999999999996
fig3_community_ve,872.0,0.2,0.3,0,39.10550458715596,27,531.0,2026438027,0.3,0.44999999999999996
fig3_community_ve,814.0,0.2,0.3,0,57.616707616707615,28,345.0,2026438028,0.3,0.44999999999999996
fig3_community_ve,750.0,0.2,0.3,0,36.00000000000001,29,479.99999999999994,2026438029,0.3,0.44999999999999996
fig3_community_ve,909.0000000000001,0.2,0.3,0,55.665566556655676,30,403.0,2026438030,0.3,0.44999999999999996
fig3_community_ve,1143.0,0.2,0.3,0,46.45669291338583,31,612.0,2026438031,0.3,0.44999999999999996
fig3_community_ve,784.9999999999999,0.2,0.3,0,51.84713375796177,32,378.0,2026438032,0.3,0.44999999999999996
fig3_community_ve,635.0,0.2,0.3,0,19.37007874015748,33,512.0,2026438033,0.3,0.44999999999999996
fig3_community_ve,748.0,0.2,0.3,0,22.192513368983956,34,582.0,2026438034,0.3,0.44999999999999996
fig3_community_ve,695.0,0.2,0.3,0,41.43884892086331,35,407.0,2026438035,0.3,0.44999999999999996
fig3_community_ve,1141.0,0.2,0.3,0,49.693251533742334,36,574.0,2026438036,0.3,0.44999999999999996
fig3_community_ve,814.9999999999999,0.2,0.3,0,46.625766871165645,37,434.99999999999994,2026438037,0.3,0.44999999999999996
fig3_community_ve,957.0,0.2,0.3,0,59.3521421107628,38,389.0,2026438038,0.3,0.44999999999999996
fig3_community_ve,768.0,0.2,0.3,0,36.97916666666668,39,483.99999999999994,2026438039,0.3,0.44999999999999996
fig3_community_ve,1245.0,0.2,0.3,0,45.863453815261046,40,674.0,2026438040,0.3,0.44999999999999996
fig3_community_ve,779.0,0.2,0.3,0,39.79460847240051,41,469.0,2026438041,0.3,0.44999999999999996
fig3_community_ve,962.0,0.2,0.3,0,40.74844074844075,42,570.0,2026438042,0.3,0.44999999999999996
fig3_community_ve,1301.0,0.2,0.3,0,50.57647963105303,43,643.0,2026438043,0.3,0.44999999999999996
fig3_community_ve,371.0,0.2,0.3,0,15.36388140161725,44,314.0,2026438044,0.3,0.44999999999999996
fig3_community_ve,973.0000000000001,0.2,0.3,0,54.676258992805764,45,441.0,2026438045,0.3,0.44999999999999996
fig3_community_ve,686.0,0.2,0.3,0,46.93877551020408,46,364.0,2026438046,0.3,0.44999999999999996
fig3_community_ve,663.0,0.2,0.3,0,43.89140271493213,47,372.0,2026438047,0.3,0.44999999999999996
fig3_community_ve,820.0000000000001,0.2,0.3,0,53.17073170731708,48,384.0,2026438048,0.3,0.44999999999999996
fig3_community_ve,889.0,0.2,0.3,0,47.69403824521935,49,464.99999999999994,2026438049,0.3,0.44999999999999996
fig3_community_ve,935.0000000000001,0.2,0.3,0,36.14973262032087,50,597.0,2026438050,0.3,0.44999999999999996
fig3_community_ve,780.0,0.2,0.3,0,58.58974358974359,51,323.0,2026438051,0.3,0.44999999999999996
fig3_community_ve,689.0,0.2,0.3,0,47.46008708272859,52,362.0,2026438052,0.3,0.44999999999999996
fig3_community_ve,820.0000000000001,0.2,0.3,0,49.14634146341464,53,417.0,2026438053,0.3,0.44999999999999996
fig3_community_ve,1194.0,0.2,0.3,0,45.22613065326633,54,654.0,2026438054,0.3,0.44999999999999996
fig3_community_ve,888.0000000000001,0.2,0.3,0,48.87387387387388,55,454.0,2026438055,0.3,0.44999999999999996
fig3_community_ve,916.0,0.2,0.3,0,50.76419213973799,56,451.0,2026438056,0.3,0.44999999999999996
fig3_community_ve,737.0,0.2,0.3,0,51.69606512890095,57,356.0,2026438057,0.3,0.44999999999999996
fig3_community_ve,603.0,0.2,0.3,0,44.27860696517413,58,336.0,2026438058,0.3,0.44999999999999996
fig3_community_ve,713.0,0.2,0.3,0,48.38709677419355,59,368.0,2026438059,0.3,0.44999999999999996
fig3_community_ve,800.0,0.2,0.3,0,43.50000000000001,60,451.99999999999994,2026438060,0.3,0.44999999999999996
fig3_community_ve,955.0,0.2,0.3,0,42.82722513089005,61,546.0,2026438061,0.3,0.44999999999999996
fig3_community_ve,997.9999999999999,0.2,0.3,0,59.218436873747486,62,407.0,2026438062,0.3,0.44999999999999996
fig3_community_ve,907.0,0.2,0.3,0,40.79382579933848,63,537.0,2026438063,0.3,0.44999999999999996
fig3_community_ve,1334.0,0.2,0.3,0,44.00299850074963,64,747.0,2026438064,0.3,0.44999999999999996
fig3_community_ve,837.0000000000001,0.2,0.3,0,35.84229390681004,65,537.0,2026438065,0.3,0.44999999999999996
fig3_community_ve,575.0,0.2,0.3,0,33.73913043478261,66,381.0,2026438066,0.3,0.44999999999999996
fig3_community_ve,924.0,0.2,0.3,0,50.0,67,462.0,2026438067,0.3,0.44999999999999996
fig3_community_ve,719.0,0.2,0.3,0,41.44645340751043,68,421.0,2026438068,0.3,0.44999999999999996
fig3_community_ve,953.0,0.2,0.3,0,37.04092339979014,69,600.0,2026438069,0.3,0.44999999999999996
fig3_community_ve,1182.0,0.2,0.3,0,47.2927241962775,70,623.0,2026438070,0.3,0.44999999999999996
fig3_community_ve,962.0,0.2,0.3,0,63.2016632016632,71,354.0,2026438071,0.3,0.44999999999999996
fig3_community_ve,764.0,0.2,0.3,0,29.842931937172775,72,536.0,2026438072,0.3,0.44999999999999996
fig3_community_ve,1087.0,0.2,0.3,0,61.361545538178476,73,420.0,2026438073,0.3,0.44999999999999996
fig3_community_ve,1029.0,0.2,0.3,0,39.74732750242954,74,620.0,2026438074,0.3,0.44999999999999996
fig3_community_ve,736.0,0.2,0.3,0,33.42391304347826,75,490.0,2026438075,0.3,0.44999999999999996
fig3_community_ve,578.0,0.2,0.3,0,45.155709342560556,76,317.0,2026438076,0.3,0.44999999999999996
fig3_community_ve,1025.0,0.2,0.3,0,49.26829268292683,77,520.0,2026438077,0.3,0.44999999999999996
fig3_community_ve,803.0000000000001,0.2,0.3,0,47.571606475716074,78,421.0,2026438078,0.3,0.44999999999999996
fig3_community_ve,942.0,0.2,0.3,0,53.71549893842887,79,436.0,2026438079,0.3,0.44999999999999996
fig3_community_ve,562.0,0.2,0.3,0,48.04270462633452,80,292.0,2026438080,0.3,0.44999999999999996
fig3_community_ve,1053.0,0.2,0.3,0,47.38841405508072,81,554.0,2026438081,0.3,0.44999999999999996
fig3_community_ve,709.0,0.2,0.3,0,46.5444287729196,82,379.0,2026438082,0.3,0.44999999999999996
fig3_community_ve,663.0,0.2,0.3,0,27.601809954751143,83,479.99999999999994,2026438083,0.3,0.44999999999999996
fig3_community_ve,861.0,0.2,0.3,0,46.22531939605111,84,462.99999999999994,2026438084,0.3,0.44999999999999996
fig3_community_ve,784.9999999999999,0.2,0.3,0,40.25477707006369,85,469.0,2026438085,0.3,0.44999999999999996
fig3_community_ve,432.0,0.2,0.3,0,4.861111111111111,86,411.0,2026438086,0.3,0.44999999999999996
fig3_community_ve,758.0,0.2,0.3,0,35.88390501319261,87,486.0,2026438087,0.3,0.44999999999999996
fig3_community_ve,897.0,0.2,0.3,0,52.062430323299886,88,430.0,2026438088,0.3,0.44999999999999996
fig3_community_ve,929.0,0.2,0.3,0,48.762109795479,89,476.00000000000006,2026438089,0.3,0.44999999999999996
fig3_community_ve,1021.0,0.2,0.3,0,56.70910871694417,90,442.00000000000006,2026438090,0.3,0.44999999999999996
fig3_community_ve,850.0000000000001,0.2,0.3,0,53.529411764705884,91,395.00000000000006,2026438091,0.3,0.44999999999999996
fig3_community_ve,869.0,0.2,0.3,0,43.153049482163404,92,494.0,2026438092,0.3,0.44999999999999996
fig3_community_ve,693.0,0.2,0.3,0,36.65223665223665,93,439.0,2026438093,0.3,0.44999999999999996
fig3_community_ve,885.0,0.2,0.3,0,36.836158192090394,94,559.0,2026438094,0.3,0.44999999999999996
fig3_community_ve,850.0000000000001,0.2,0.3,0,38.47058823529412,95,523.0,2026438095,0.3,0.44999999999999996
fig3_community_ve,766.0,0.2,0.3,0,41.77545691906004,96,446.00000000000006,2026438096,0.3,0.44999999999999996
fig3_community_ve,1066.0,0.2,0.3,0,50.93808630393996,97,523.0,2026438097,0.3,0.44999999999999996
fig3_community_ve,786.0000000000001,0.2,0.3,0,31.93384223918576,98,535.0,2026438098,0.3,0.44999999999999996
fig3_community_ve,678.0,0.2,0.3,0,43.51032448377581,99,383.0,2026438099,0.3,0.44999999999999996
fig3_community_ve,1076.0,0.2,0.3,0,65.70631970260223,0,369.0,2026441000,0.3,0.9
fig3_community_ve,776.0,0.2,0.3,0,54.63917525773196,1,352.0,2026441001,0.3,0.9
fig3_community_ve,585.0,0.2,0.3,0,34.7008547008547,2,382.0,2026441002,0.3,0.9
fig3_community_ve,775.0,0.2,0.3,0,60.0,3,310.0,2026441003,0.3,0.9
fig3_community_ve,799.0000000000001,0.2,0.3,0,58.197747183979985,4,334.0,2026441004,0.3,0.9
fig3_community_ve,581.0,0.2,0.3,0,44.06196213425129,5,325.0,2026441005,0.3,0.9
fig3_community_ve,701.0,0.2,0.3,0,51.06990014265335,6,343.0,2026441006,0.3,0.9
fig3_community_ve,1110.0,0.2,0.3,0,57.027027027027025,7,477.0,2026441007,0.3,0.9
