analysis,base_deaths,coverage,det,max_vaccines,mortality_reduction_pct,replicate,scenario_deaths,seed,trace,ve
fig3_community_ve,1502.0,0.0,0.3,0,0.0,55,1502.0,2026421055,0.3,0.0
fig3_community_ve,1138.0,0.0,0.3,0,0.0,56,1138.0,2026421056,0.3,0.0
fig3_community_ve,1404.0,0.0,0.3,0,0.0,57,1404.0,2026421057,0.3,0.0
fig3_community_ve,922.0000000000001,0.0,0.3,0,0.0,58,922.0000000000001,2026421058,0.3,0.0
fig3_community_ve,974.0,0.0,0.3,0,0.0,59,974.0,2026421059,0.3,0.0
fig3_community_ve,1413.0,0.0,0.3,0,0.0,60,1413.0,2026421060,0.3,0.0
fig3_community_ve,1133.0,0.0,0.3,0,0.0,61,1133.0,2026421061,0.3,0.0
fig3_community_ve,1049.0,0.0,0.3,0,0.0,62,1049.0,2026421062,0.3,0.0
fig3_community_ve,1302.0,0.0,0.3,0,0.0,63,1302.0,2026421063,0.3,0.0
fig3_community_ve,1048.0,0.0,0.3,0,0.0,64,1048.0,2026421064,0.3,0.0
fig3_community_ve,761.0,0.0,0.3,0,0.0,65,761.0,2026421065,0.3,0.0
fig3_community_ve,1552.0,0.0,0.3,0,0.0,66,1552.0,2026421066,0.3,0.0
fig3_community_ve,1014.9999999999999,0.0,0.3,0,0.0,67,1014.9999999999999,2026421067,0.3,0.0
fig3_community_ve,1293.0,0.0,0.3,0,0.0,68,1293.0,2026421068,0.3,0.0
fig3_community_ve,1030.0,0.0,0.3,0,0.0,69,1030.0,2026421069,0.3,0.0
fig3_community_ve,1093.0,0.0,0.3,0,0.0,70,1093.0,2026421070,0.3,0.0
fig3_community_ve,1189.0,0.0,0.3,0,0.0,71,1189.0,2026421071,0.3,0.0
fig3_community_ve,1321.0,0.0,0.3,0,0.0,72,1321.0,2026421072,0.3,0.0
fig3_community_ve,1125.0,0.0,0.3,0,0.0,73,1125.0,2026421073,0.3,0.0
fig3_community_ve,1085.0,0.0,0.3,0,0.0,74,1085.0,2026421074,0.3,0.0
fig3_community_ve,1208.0,0.0,0.3,0,0.0,75,1208.0,2026421075,0.3,0.0
fig3_community_ve,1177.0,0.0,0.3,0,0.0,76,1177.0,2026421076,0.3,0.0
fig3_community_ve,1145.0,0.0,0.3,0,0.0,77,1145.0,2026421077,0.3,0.0
fig3_community_ve,1031.0,0.0,0.3,0,0.0,78,1031.0,2026421078,0.3,0.0
fig3_community_ve,1023.0,0.0,0.3,0,0.0,79,1023.0,2026421079,0.3,0.0
fig3_community_ve,1079.0,0.0,0.3,0,0.0,80,1079.0,2026421080,0.3,0.0
fig3_community_ve,1014.9999999999999,0.0,0.3,0,0.0,81,1014.9999999999999,2026421081,0.3,0.0
fig3_community_ve,1061.0,0.0,0.3,0,0.0,82,1061.0,2026421082,0.3,0.0
fig3_community_ve,1110.0,0.0,0.3,0,0.0,83,1110.0,2026421083,0.3,0.0
fig3_community_ve,1360.0,0.0,0.3,0,0.0,84,1360.0,2026421084,0.3,0.0
fig3_community_ve,1346.0,0.0,0.3,0,0.0,85,1346.0,2026421085,0.3,0.0
fig3_community_ve,1222.0,0.0,0.3,0,0.0,86,1222.0,2026421086,0.3,0.0
fig3_community_ve,1101.0,0.0,0.3,0,0.0,87,1101.0,2026421087,0.3,0.0
fig3_community_ve,1104.0,0.0,0.3,0,0.0,88,1104.0,2026421088,0.3,0.0
fig3_community_ve,1152.0,0.0,0.3,0,0.0,89,1152.0,2026421089,0.3,0.0
fig3_community_ve,835.9999999999999,0.0,0.3,0,0.0,90,835.9999999999999,2026421090,0.3,0.0
fig3_community_ve,1120.0,0.0,0.3,0,0.0,91,1120.0,2026421091,0.3,0.0
fig3_community_ve,946.9999999999999,0.0,0.3,0,0.0,92,946.9999999999999,2026421092,0.3,0.0
fig3_community_ve,1088.0,0.0,0.3,0,0.0,93,1088.0,2026421093,0.3,0.0
fig3_community_ve,1392.0,0.0,0.3,0,0.0,94,1392.0,2026421094,0.3,0.0
fig3_community_ve,1500.0,0.0,0.3,0,0.0,95,1500.0,2026421095,0.3,0.0
fig3_community_ve,1217.0,0.0,0.3,0,0.0,96,1217.0,2026421096,0.3,0.0
fig3_community_ve,838.0,0.0,0.3,0,0.0,97,838.0,2026421097,0.3,0.0
fig3_community_ve,775.0,0.0,0.3,0,0.0,98,775.0,2026421098,0.3,0.0
fig3_community_ve,1218.0,0.0,0.3,0,0.0,99,1218.0,2026421099,0.3,0.0
fig3_community_ve,989.0,0.0,0.3,0,0.0,0,989.0,2026422000,0.3,0.15
fig3_community_ve,854.0000000000001,0.0,0.3,0,0.0,1,854.0000000000001,2026422001,0.3,0.15
fig3_community_ve,867.0000000000001,0.0,0.3,0,0.0,2,867.0000000000001,2026422002,0.3,0.15
fig3_community_ve,899.9999999999999,0.0,0.3,0,0.0,3,899.9999999999999,2026422003,0.3,0.15
fig3_community_ve,1331.0,0.0,0.3,0,0.0,4,1331.0,2026422004,0.3,0.15
fig3_community_ve,992.0,0.0,0.3,0,0.0,5,992.0,2026422005,0.3,0.15
fig3_community_ve,1444.0,0.0,0.3,0,0.0,6,1444.0,2026422006,0.3,0.15
fig3_community_ve,673.0,0.0,0.3,0,0.0,7,673.0,2026422007,0.3,0.15
fig3_community_ve,1057.0,0.0,0.3,0,0.0,8,1057.0,2026422008,0.3,0.15
fig3_community_ve,1131.0,0.0,0.3,0,0.0,9,1131.0,2026422009,0.3,0.15
fig3_community_ve,534.0,0.0,0.3,0,0.0,10,534.0,2026422010,0.3,0.15
fig3_community_ve,925.9999999999999,0.0,0.3,0,0.0,11,925.9999999999999,2026422011,0.3,0.15
fig3_community_ve,1036.0,0.0,0.3,0,0.0,12,1036.0,2026422012,0.3,0.15
fig3_community_ve,991.0,0.0,0.3,0,0.0,13,991.0,2026422013,0.3,0.15
fig3_community_ve,1592.0,0.0,0.3,0,0.0,14,1592.0,2026422014,0.3,0.15
fig3_community_ve,789.0,0.0,0.3,0,0.0,15,789.0,2026422015,0.3,0.15
fig3_community_ve,1010.9999999999999,0.0,0.3,0,0.0,16,1010.9999999999999,2026422016,0.3,0.15
fig3_community_ve,1121.0,0.0,0.3,0,0.0,17,1121.0,2026422017,0.3,0.15
fig3_community_ve,1428.0,0.0,0.3,0,0.0,18,1428.0,2026422018,0.3,0.15
fig3_community_ve,1570.9999999999998,0.0,0.3,0,0.0,19,1570.9999999999998,2026422019,0.3,0.15
fig3_community_ve,1315.0,0.0,0.3,0,0.0,20,1315.0,2026422020,0.3,0.15
fig3_community_ve,844.0,0.0,0.3,0,0.0,21,844.0,2026422021,0.3,0.15
fig3_community_ve,1010.0,0.0,0.3,0,0.0,22,1010.0,2026422022,0.3,0.15
fig3_community_ve,718.0,0.0,0.3,0,0.0,23,718.0,2026422023,0.3,0.15
fig3_community_ve,1031.0,0.0,0.3,0,0.0,24,1031.0,2026422024,0.3,0.15
fig3_community_ve,1363.0,0.0,0.3,0,0.0,25,1363.0,2026422025,0.3,0.15
fig3_community_ve,1725.0000000000002,0.0,0.3,0,0.0,26,1725.0000000000002,2026422026,0.3,0.15
fig3_community_ve,1525.0,0.0,0.3,0,0.0,27,1525.0,2026422027,0.3,0.15
fig3_community_ve,1272.0,0.0,0.3,0,0.0,28,1272.0,2026422028,0.3,0.15
fig3_community_ve,897.0,0.0,0.3,0,0.0,29,897.0,2026422029,0.3,0.15
fig3_community_ve,1352.0,0.0,0.3,0,0.0,30,1352.0,2026422030,0.3,0.15
fig3_community_ve,1063.0,0.0,0.3,0,0.0,31,1063.0,2026422031,0.3,0.15
fig3_community_ve,1098.0,0.0,0.3,0,0.0,32,1098.0,2026422032,0.3,0.15
fig3_community_ve,1337.0,0.0,0.3,0,0.0,33,1337.0,2026422033,0.3,0.15
fig3_community_ve,1085.0,0.0,0.3,0,0.0,34,1085.0,2026422034,0.3,0.15
fig3_community_ve,1034.0,0.0,0.3,0,0.0,35,1034.0,2026422035,0.3,0.15
fig3_community_ve,876.0,0.0,0.3,0,0.0,36,876.0,2026422036,0.3,0.15
fig3_community_ve,1302.0,0.0,0.3,0,0.0,37,1302.0,2026422037,0.3,0.15
fig3_community_ve,1209.0,0.0,0.3,0,0.0,38,1209.0,2026422038,0.3,0.15
fig3_community_ve,1230.0,0.0,0.3,0,0.0,39,1230.0,2026422039,0.3,0.15
fig3_community_ve,848.0,0.0,0.3,0,0.0,40,848.0,2026422040,0.3,0.15
fig3_community_ve,1307.0,0.0,0.3,0,0.0,41,1307.0,2026422041,0.3,0.15
fig3_community_ve,1208.0,0.0,0.3,0,0.0,42,1208.0,2026422042,0.3,0.15
fig3_community_ve,788.0,0.0,0.3,0,0.0,43,788.0,2026422043,0.3,0.15
fig3_community_ve,1277.0,0.0,0.3,0,0.0,44,1277.0,2026422044,0.3,0.15
fig3_community_ve,1064.0,0.0,0.3,0,0.0,45,1064.0,2026422045,0.3,0.15
fig3_community_ve,1202.0,0.0,0.3,0,0.0,46,1202.0,2026422046,0.3,0.15
fig3_community_ve,1110.0,0.0,0.3,0,0.0,47,1110.0,2026422047,0.3,0.15
fig3_community_ve,842.0,0.0,0.3,0,0.0,48,842.0,2026422048,0.3,0.15
fig3_community_ve,1287.0,0.0,0.3,0,0.0,49,1287.0,2026422049,0.3,0.15
fig3_community_ve,1340.0,0.0,0.3,0,0.0,50,1340.0,2026422050,0.3,0.15
fig3_community_ve,1075.0,0.0,0.3,0,0.0,51,1075.0,2026422051,0.3,0.15
fig3_community_ve,1298.0,0.0,0.3,0,0.0,52,1298.0,2026422052,0.3,0.15
fig3_community_ve,1061.0,0.0,0.3,0,0.0,53,1061.0,2026422053,0.3,0.15
fig3_community_ve,1033.0,0.0,0.3,0,0.0,54,1033.0,2026422054,0.3,0.15
fig3_community_ve,1330.0,0.0,0.3,0,0.0,55,1330.0,2026422055,0.3,0.15
fig3_community_ve,921.0,0.0,0.3,0,0.0,56,921.0,2026422056,0.3,0.15
